feature_name,cell_type_tau,TRA,rank
Cbr4,0.6116126,False,16828
Ubr7,0.61153054,False,16829
Exoc8,0.61138356,False,16830
Chmp6,0.61118305,False,16831
Ttc32,0.61104184,False,16832
Ercc3,0.6110065,False,16833
Tsnax,0.6110062,False,16834
Dnaja2,0.61086625,False,16835
N6amt1,0.6108621,False,16836
Rpl7,0.61076343,False,16837
Atp6ap2,0.6107482,False,16838
Ubxn8,0.61052936,False,16839
Sh3bp5l,0.61021614,False,16840
Sh2b1,0.6102065,False,16841
Fbxo3,0.6098654,False,16842
Prkar1a,0.6097462,False,16843
Stat6,0.6094774,False,16844
Rpl13,0.6093978,False,16845
Ap1s1,0.609362,False,16846
Zfp414,0.60936004,False,16847
Gpr108,0.6089007,False,16848
Ndufa7,0.6085472,False,16849
Rnf5,0.608362,False,16850
Sf1,0.6082136,False,16851
Tax1bp1,0.6081408,False,16852
Erap1,0.6081098,False,16853
Uck1,0.6079779,False,16854
Tmem11,0.6079576,False,16855
Wdr26,0.60783625,False,16856
Timm13,0.60782397,False,16857
Pef1,0.6077557,False,16858
Unc50,0.6076484,False,16859
Commd1,0.6075034,False,16860
Med28,0.60747856,False,16861
Capza2,0.60742086,False,16862
Hsd17b12,0.60741717,False,16863
Isoc2b,0.6073427,False,16864
Slc39a3,0.6070771,False,16865
Fbxo4,0.6070524,False,16866
Elavl1,0.60701925,False,16867
Mrps30,0.6069744,False,16868
Dnajc17,0.6068873,False,16869
Lrrc59,0.6068794,False,16870
Ilk,0.6068504,False,16871
Mrpl24,0.60671496,False,16872
Tmem18,0.6066707,False,16873
Rexo4,0.6066332,False,16874
Mettl21a,0.6064385,False,16875
Zfp825,0.6063569,False,16876
Coq4,0.6063402,False,16877
Gtf3a,0.6062954,False,16878
1810009A15Rik,0.6062521,False,16879
Pik3r4,0.6062314,False,16880
Tab2,0.6061028,False,16881
Rps14,0.60601383,False,16882
U2af1l4,0.605956,False,16883
Unc45a,0.6058077,False,16884
Wdr53,0.6058007,False,16885
Naa20,0.60579437,False,16886
Trnt1,0.60574263,False,16887
Sptlc1,0.6057238,False,16888
Eif2s3x,0.6055305,False,16889
Gas2l1,0.60539484,False,16890
H2-Ke6,0.605381,False,16891
Rnf113a2,0.60536045,False,16892
Btbd1,0.6053505,False,16893
Psmd4,0.605299,False,16894
Ccdc91,0.6052191,False,16895
Rab10,0.6049854,False,16896
Akirin2,0.60498244,False,16897
Ankrd10,0.60479224,False,16898
Tsfm,0.6047379,False,16899
Vmac,0.6047017,False,16900
Nacc1,0.60469204,False,16901
Morf4l1,0.6041992,False,16902
Dynlrb1,0.6040317,False,16903
Nipa2,0.6039834,False,16904
Rab5c,0.60397464,False,16905
Timm10,0.6039595,False,16906
Gabarap,0.60372275,False,16907
Pigt,0.6035251,False,16908
Kctd9,0.6035183,False,16909
Btf3l4,0.6035051,False,16910
Gtpbp3,0.60344416,False,16911
Nr3c1,0.6033845,False,16912
Mad2l2,0.6033794,False,16913
Hp1bp3,0.60299987,False,16914
Rbm34,0.60283595,False,16915
Mrps7,0.60275555,False,16916
Snapin,0.6027472,False,16917
Wdr61,0.6026194,False,16918
Wdr83,0.602607,False,16919
Dhx38,0.60257745,False,16920
Zfpl1,0.6025749,False,16921
Phf23,0.6025426,False,16922
Rps20,0.602509,False,16923
Rpl5,0.6024871,False,16924
Fbxw2,0.60238075,False,16925
Rbck1,0.602284,False,16926
Flad1,0.602283,False,16927
Adam9,0.6022368,False,16928
Ovca2,0.6021645,False,16929
Zfp263,0.60200787,False,16930
Ap1m1,0.6017932,False,16931
Tbc1d15,0.60179186,False,16932
Zfp706,0.6017471,False,16933
Rragc,0.6017042,False,16934
Pcgf1,0.60169935,False,16935
Chchd5,0.6016962,False,16936
Reep5,0.6014237,False,16937
Anxa7,0.6014039,False,16938
Tbpl1,0.60131216,False,16939
Dapk3,0.60121876,False,16940
Nudt6,0.6012149,False,16941
Mon1b,0.6011119,False,16942
Eola1,0.6010934,False,16943
Per1,0.60106844,False,16944
2610001J05Rik,0.6010487,False,16945
Mob2,0.60101426,False,16946
Stard3nl,0.6008825,False,16947
Vps37a,0.6008721,False,16948
Mrps10,0.6007668,False,16949
Med12,0.600342,False,16950
Btbd2,0.60020643,False,16951
Rrp36,0.60013115,False,16952
Polr2c,0.5999989,False,16953
Mrpl13,0.5998433,False,16954
Rpl31,0.5998274,False,16955
Rps26,0.5998096,False,16956
Rala,0.59976757,False,16957
Rmi1,0.5996636,False,16958
Rxylt1,0.5995778,False,16959
Fastk,0.59955287,False,16960
Chmp3,0.5994982,False,16961
Mcat,0.59945846,False,16962
Thap11,0.5992439,False,16963
Stt3b,0.59921277,False,16964
Tmem59,0.5991578,False,16965
Zfp622,0.5989383,False,16966
Sdf4,0.5988929,False,16967
Letmd1,0.5988288,False,16968
Ccdc9,0.598818,False,16969
Sarnp,0.5987293,False,16970
Pnrc2,0.59860617,False,16971
H3f3b,0.59860104,False,16972
Ndufaf2,0.5984962,False,16973
Chd4,0.5984491,False,16974
Vps11,0.59843355,False,16975
Aqr,0.59840584,False,16976
Mtpap,0.59831977,False,16977
Vrk3,0.59829956,False,16978
Ino80c,0.5981317,False,16979
Mocs3,0.59807175,False,16980
Fadd,0.5977703,False,16981
Psmc5,0.5977271,False,16982
Eif2a,0.5975653,False,16983
Sec23b,0.59743613,False,16984
Ndufs4,0.5972864,False,16985
Ankrd46,0.59713733,False,16986
Npepl1,0.5970716,False,16987
Rpl38,0.5970284,False,16988
Cct5,0.5970102,False,16989
Ola1,0.5968486,False,16990
Atf6b,0.59682846,False,16991
Abce1,0.59673786,False,16992
Zfp771,0.5966548,False,16993
Tor1aip1,0.59661907,False,16994
Tgds,0.59629893,False,16995
Rpl8,0.5960918,False,16996
Pdrg1,0.59598535,False,16997
Sf3b2,0.59578973,False,16998
Papola,0.5956282,False,16999
Rap2c,0.59561855,False,17000
Gpaa1,0.595467,False,17001
Cgrrf1,0.59516567,False,17002
Hax1,0.5949069,False,17003
Uba3,0.5947381,False,17004
Rpl35,0.59459126,False,17005
Cops8,0.59448576,False,17006
Sh3glb2,0.5943749,False,17007
Rab18,0.59429234,False,17008
Tpm3,0.5942879,False,17009
Itgb1bp1,0.59427804,False,17010
Trappc5,0.59424716,False,17011
Ywhaq,0.5941451,False,17012
Leng1,0.5940982,False,17013
Lyrm2,0.5939991,False,17014
Rpl21,0.59380084,False,17015
Dad1,0.5937987,False,17016
Mtx1,0.5937795,False,17017
Zbtb8os,0.5936357,False,17018
Anapc2,0.59346193,False,17019
Rpl27a,0.5934004,False,17020
Ncor1,0.5933997,False,17021
Ncln,0.5931878,False,17022
2810006K23Rik,0.5930807,False,17023
Ctdp1,0.59307903,False,17024
Tmem161a,0.5927999,False,17025
Eif3m,0.5927716,False,17026
Atad1,0.5925288,False,17027
Tmed4,0.592506,False,17028
Syf2,0.5924365,False,17029
Gpatch4,0.59239805,False,17030
Os9,0.5923894,False,17031
Rac1,0.5922158,False,17032
Ccdc59,0.5921297,False,17033
Bola1,0.59203523,False,17034
Zxdb,0.59192306,False,17035
Flot2,0.59189576,False,17036
Ppp4c,0.5918101,False,17037
Tecr,0.5915963,False,17038
Ppp1r9b,0.59149486,False,17039
Ddx52,0.5914811,False,17040
Vps25,0.5914321,False,17041
Arl6,0.5911107,False,17042
Zfp959,0.59106064,False,17043
Mrrf,0.5910545,False,17044
Abhd16a,0.5909365,False,17045
Ppp1r7,0.5908795,False,17046
Eif4g1,0.59084,False,17047
Man2c1,0.59082246,False,17048
Pigyl,0.59074736,False,17049
Mcmbp,0.59039974,False,17050
Pole4,0.5903711,False,17051
Rexo1,0.59029907,False,17052
Rps17,0.59012204,False,17053
Spryd3,0.5900273,False,17054
Setd6,0.58998156,False,17055
Myg1,0.5899151,False,17056
Atxn2l,0.58986837,False,17057
Cdc42,0.5897697,False,17058
Snf8,0.58964497,False,17059
Nras,0.5895279,False,17060
0610012G03Rik,0.58933175,False,17061
Polr1d,0.5891952,False,17062
Psmg3,0.5890545,False,17063
Psmd3,0.5890414,False,17064
Zfp672,0.5887368,False,17065
Ints12,0.58858925,False,17066
Zfp628,0.5885768,False,17067
Comtd1,0.5885637,False,17068
Sec23ip,0.58854747,False,17069
Psmd11,0.58832675,False,17070
Atp6v1g1,0.5882556,False,17071
Ing2,0.5882086,False,17072
Bmi1,0.5881848,False,17073
Ulk1,0.5878029,False,17074
Chchd1,0.5877477,False,17075
Zfp335,0.58768284,False,17076
Pqbp1,0.5876077,False,17077
Cnih4,0.5874735,False,17078
Ptpmt1,0.5872283,False,17079
Pigw,0.58715546,False,17080
Rabepk,0.5869852,False,17081
Atp13a1,0.586981,False,17082
BC003965,0.5869148,False,17083
Rnf146,0.58686775,False,17084
Scand1,0.5867438,False,17085
Mdm2,0.5867094,False,17086
Syap1,0.58659345,False,17087
Dhx8,0.5861741,False,17088
Lmbr1l,0.58606875,False,17089
Spg7,0.58606184,False,17090
Ppil3,0.58605564,False,17091
Ddx41,0.58605516,False,17092
Atpsckmt,0.58584666,False,17093
Eif1,0.585698,False,17094
Mrps26,0.5852136,False,17095
Ndufaf3,0.58511305,False,17096
Grpel1,0.58486074,False,17097
Harbi1,0.5847167,False,17098
Zfp207,0.58467966,False,17099
Grcc10,0.5845142,False,17100
Kars,0.5845056,False,17101
Bloc1s3,0.584371,False,17102
Gnb1,0.5843174,False,17103
Tm9sf1,0.58423305,False,17104
Mtmr6,0.5841404,False,17105
Utp15,0.5840096,False,17106
Eif3i,0.58387715,False,17107
Psmc1,0.583828,False,17108
Sap30bp,0.583765,False,17109
Rab8a,0.58342344,False,17110
Psmd7,0.5831474,False,17111
Kbtbd4,0.58313453,False,17112
Slx1b,0.58303416,False,17113
Eif3a,0.58302903,False,17114
Cnpy3,0.5829988,False,17115
Fam53a,0.58297235,False,17116
Mrpl14,0.5829353,False,17117
Czib,0.5825859,False,17118
Krr1,0.58253545,False,17119
Nudt18,0.582294,False,17120
Rpl9,0.582279,False,17121
Dnajc4,0.5822234,False,17122
Eif3h,0.58217156,False,17123
Nat9,0.581859,False,17124
Clcc1,0.581761,False,17125
Fut11,0.5816845,False,17126
Zfp84,0.58135325,False,17127
Gorasp2,0.5813506,False,17128
Rce1,0.58127195,False,17129
Pdzd11,0.58117163,False,17130
Rab24,0.58109355,False,17131
Tfg,0.58095026,False,17132
Cnbp,0.5808618,False,17133
Rpl10,0.580859,False,17134
Tmem184c,0.5806637,False,17135
Zfp758,0.58065224,False,17136
Calm1,0.580567,False,17137
Wdr1,0.5804838,False,17138
Brox,0.58044136,False,17139
Pgrmc2,0.58040774,False,17140
Ddrgk1,0.57993263,False,17141
Psma1,0.5799038,False,17142
Cyb561d2,0.57967114,False,17143
Snx3,0.5796326,False,17144
Canx,0.57948726,False,17145
Zkscan6,0.57948184,False,17146
Mpnd,0.5793795,False,17147
Clptm1,0.5793752,False,17148
Angel2,0.5792522,False,17149
Rpl29,0.57918674,False,17150
Chmp7,0.5791165,False,17151
Rhoa,0.57911134,False,17152
Fam160b1,0.5791005,False,17153
Tmem167,0.5790195,False,17154
Nfu1,0.5789037,False,17155
Crbn,0.5788906,False,17156
Prpf18,0.5784879,False,17157
Ddx5,0.5782732,False,17158
Psmd13,0.57814264,False,17159
Tmem219,0.5781197,False,17160
Fbxw5,0.57799965,False,17161
Pex11b,0.57787454,False,17162
Zmym5,0.57755524,False,17163
4930453N24Rik,0.5773457,False,17164
Spop,0.5772746,False,17165
Rfx5,0.5770994,False,17166
Cebpg,0.57706183,False,17167
Sidt2,0.5769978,False,17168
Kdelr1,0.57688737,False,17169
9530068E07Rik,0.5767409,False,17170
Rbis,0.57665527,False,17171
Gnb2,0.57657796,False,17172
Acot9,0.57653683,False,17173
Txlna,0.57651144,False,17174
Lsm10,0.5759963,False,17175
Pou5f2,0.5758081,False,17176
Irf3,0.5757259,False,17177
Mrfap1,0.5757167,False,17178
Psmb5,0.57545197,False,17179
Pcnp,0.57507,False,17180
Mrps16,0.5748995,False,17181
Pam16,0.57486355,False,17182
Tmco1,0.57478905,False,17183
Yif1b,0.5747863,False,17184
Gpn2,0.5747759,False,17185
Acaa1a,0.57470155,False,17186
Lypla2,0.5744749,False,17187
Cc2d1a,0.5744466,False,17188
Eef1a1,0.57444465,False,17189
Mrpl16,0.5744206,False,17190
Poldip3,0.5739115,False,17191
1600012H06Rik,0.57375574,False,17192
Ube2e1,0.5736247,False,17193
Commd2,0.5736054,False,17194
Gle1,0.5735927,False,17195
Hspbp1,0.5733437,False,17196
Ppdpf,0.5733188,False,17197
Mrpl52,0.5732694,False,17198
Strap,0.5731416,False,17199
Tmf1,0.57285273,False,17200
Pi4k2a,0.5727278,False,17201
Ngrn,0.57255906,False,17202
Stx4a,0.57253766,False,17203
Rrp1,0.5722514,False,17204
Ube2z,0.57214004,False,17205
Ube2g2,0.5720465,False,17206
Sart1,0.5720112,False,17207
Fbxl6,0.57187706,False,17208
Mrps23,0.571795,False,17209
Fbxl3,0.5715075,False,17210
Srp72,0.5712155,False,17211
Ggnbp2,0.5710233,False,17212
Ngdn,0.5710182,False,17213
Mpdu1,0.5708768,False,17214
Nsun4,0.5708378,False,17215
Rad23b,0.57083374,False,17216
Tmub1,0.57075506,False,17217
Ciao1,0.57032555,False,17218
Tm2d2,0.57021415,False,17219
Churc1,0.5701942,False,17220
Naca,0.5700628,False,17221
Lonrf1,0.56998944,False,17222
Rnf40,0.56994087,False,17223
Mboat7,0.56988454,False,17224
Sars,0.56987077,False,17225
Tomm40l,0.5698161,False,17226
Crnkl1,0.5698023,False,17227
Txnl4b,0.5696976,False,17228
Pusl1,0.5695786,False,17229
Zfp281,0.5695784,False,17230
Ccdc43,0.5694021,False,17231
Rps8,0.5691447,False,17232
Dcp2,0.5688886,False,17233
2210016L21Rik,0.56862575,False,17234
Golt1b,0.5685833,False,17235
Vps36,0.56846726,False,17236
Exosc2,0.5681265,False,17237
Slc37a3,0.5679405,False,17238
Bbip1,0.5678889,False,17239
Tcf25,0.567789,False,17240
Gadd45gip1,0.567776,False,17241
Tex264,0.56767076,False,17242
Spg21,0.5670775,False,17243
Mrps24,0.5670499,False,17244
Srp68,0.56663346,False,17245
Cox7a2l,0.5665789,False,17246
Usp38,0.5665776,False,17247
Aggf1,0.5664722,False,17248
Rpl11,0.56642085,False,17249
Josd1,0.5663802,False,17250
Mrps18a,0.5663224,False,17251
Arl3,0.56625396,False,17252
Sec24c,0.5661828,False,17253
Chmp2a,0.5659545,False,17254
Zfp524,0.5658167,False,17255
Acd,0.56575817,False,17256
Cox16,0.56567484,False,17257
Eif4b,0.56566477,False,17258
Psmd8,0.56560963,False,17259
Igbp1,0.56554824,False,17260
Cpne1,0.56546897,False,17261
Use1,0.56529844,False,17262
Capns1,0.5652004,False,17263
Eef2,0.5650484,False,17264
Fibp,0.5649062,False,17265
Cops2,0.56478333,False,17266
Fbxl15,0.56445026,False,17267
Dpf2,0.56443894,False,17268
Stub1,0.5642087,False,17269
Ccdc137,0.5641155,False,17270
Ost4,0.56397045,False,17271
Nup54,0.5638761,False,17272
Polr1h,0.56382126,False,17273
Psma5,0.5635784,False,17274
Rpl22l1,0.5635563,False,17275
Eaf1,0.5631475,False,17276
Pomp,0.5630121,False,17277
Tmem50a,0.5628673,False,17278
Eif2b2,0.562705,False,17279
Arfgap2,0.5625742,False,17280
Tmem60,0.5623006,False,17281
Foxred1,0.56217206,False,17282
Atp6v0e,0.56199765,False,17283
Snx14,0.56182706,False,17284
Ube2v2,0.56164825,False,17285
Zdhhc7,0.5616287,False,17286
1110059G10Rik,0.56154054,False,17287
Ufsp2,0.5614857,False,17288
Mrpl28,0.56136996,False,17289
Tmem185b,0.5612083,False,17290
Thap7,0.56114244,False,17291
Kin,0.5610325,False,17292
Cdc26,0.5605215,False,17293
Eif4e2,0.56040204,False,17294
B4galt3,0.5603428,False,17295
Cln5,0.5603413,False,17296
Zfp511,0.56034076,False,17297
Afg3l1,0.5601653,False,17298
Ubxn2a,0.55997014,False,17299
Gpank1,0.55996144,False,17300
Vps35,0.55989844,False,17301
Serf2,0.5598432,False,17302
Snx4,0.5598431,False,17303
Alkbh6,0.5597763,False,17304
Med8,0.55969024,False,17305
Epn1,0.5596765,False,17306
Dpm1,0.55966794,False,17307
Ap4b1,0.5595253,False,17308
Srp19,0.55952287,False,17309
Arhgdia,0.5594806,False,17310
Rdh14,0.5594177,False,17311
Surf2,0.55922794,False,17312
Nars,0.55909157,False,17313
Ppie,0.5588672,False,17314
Zfp106,0.55871266,False,17315
Synj2bp,0.55842066,False,17316
Sf3b1,0.5582253,False,17317
Rpl6,0.55806816,False,17318
Zfand1,0.55798537,False,17319
Vti1b,0.5577938,False,17320
Tatdn2,0.5575887,False,17321
Alkbh3,0.55756366,False,17322
Ube2d3,0.5574974,False,17323
Btbd6,0.55736613,False,17324
Mia3,0.55726594,False,17325
Impa1,0.5571065,False,17326
Sdhaf2,0.5570621,False,17327
Dcaf13,0.5569315,False,17328
Yipf3,0.55673885,False,17329
Zdhhc16,0.5567349,False,17330
Ap2s1,0.5563462,False,17331
Tbrg1,0.55627656,False,17332
Map2k7,0.55579144,False,17333
Ubb,0.5554952,False,17334
Ogfod2,0.55547166,False,17335
Ube2n,0.5548566,False,17336
Tmem9b,0.55483574,False,17337
Rab14,0.5547473,False,17338
Ganab,0.5546216,False,17339
Rab9,0.5546062,False,17340
Pdcd6ip,0.5542046,False,17341
Zfp963,0.55417776,False,17342
Rbm42,0.5541376,False,17343
Tiprl,0.5541165,False,17344
Dus3l,0.55303746,False,17345
Otud6b,0.55299664,False,17346
Cdc123,0.5529385,False,17347
Yipf5,0.55267876,False,17348
Hectd1,0.5526445,False,17349
Nrbf2,0.5525563,False,17350
B230219D22Rik,0.5519693,False,17351
Rps6kb1,0.55181515,False,17352
Dazap2,0.55176353,False,17353
Ctdsp1,0.55135924,False,17354
Usp4,0.5508232,False,17355
Mrps33,0.5506622,False,17356
Manbal,0.55057263,False,17357
Ccdc71,0.55006975,False,17358
Chmp5,0.5499626,False,17359
Brap,0.54975635,False,17360
Trappc4,0.54958636,False,17361
Actr10,0.54958427,False,17362
Trappc2l,0.5495138,False,17363
Srrd,0.54931515,False,17364
Aamp,0.5489382,False,17365
4933434E20Rik,0.54857206,False,17366
Zfp35,0.54849136,False,17367
Mrpl27,0.54826456,False,17368
Copb1,0.54804105,False,17369
Adprh,0.5479697,False,17370
Ube2v1,0.5476363,False,17371
Antkmt,0.5475871,False,17372
2410004B18Rik,0.5473116,False,17373
Psmb4,0.5471937,False,17374
Pitpnb,0.54703057,False,17375
Tomm6,0.54702616,False,17376
C1d,0.546154,False,17377
Nfya,0.54556334,False,17378
Pop7,0.54547703,False,17379
AI987944,0.5454264,False,17380
Tomm34,0.54528433,False,17381
Snw1,0.5451322,False,17382
Erich1,0.54488516,False,17383
Maea,0.54472005,False,17384
Shc1,0.5446919,False,17385
Ptdss1,0.54467374,False,17386
Aup1,0.5446094,False,17387
Zfp330,0.54460526,False,17388
Btf3,0.5444589,False,17389
C330007P06Rik,0.5442006,False,17390
Ppp1r11,0.54390997,False,17391
Tpd52l2,0.54363495,False,17392
Tmem203,0.5433997,False,17393
Pfdn5,0.5430458,False,17394
Ormdl2,0.5429212,False,17395
2510039O18Rik,0.5427971,False,17396
Rps25,0.54258126,False,17397
Yy1,0.54247063,False,17398
Yif1a,0.5424086,False,17399
Prorsd1,0.5420835,False,17400
Mbtps1,0.5418687,False,17401
Trnau1ap,0.5418518,False,17402
Nop10,0.5411078,False,17403
Wtap,0.5410655,False,17404
Gemin7,0.54093623,False,17405
Azi2,0.54062456,False,17406
Osbpl2,0.5403935,False,17407
Cryzl1,0.5403379,False,17408
Scamp3,0.5402734,False,17409
Pex19,0.54017407,False,17410
Hnrnph2,0.5401522,False,17411
Dusp11,0.5400256,False,17412
Lsm14a,0.53963715,False,17413
Rpp14,0.53925556,False,17414
Gtf2b,0.5391915,False,17415
Psmc3,0.5386897,False,17416
Sec31a,0.5386374,False,17417
Mrps15,0.53856134,False,17418
Snap29,0.5384811,False,17419
Tmub2,0.5383163,False,17420
Dhodh,0.5381669,False,17421
Ing3,0.5378199,False,17422
Wbp4,0.5376809,False,17423
Katna1,0.5373402,False,17424
Tomm5,0.5370588,False,17425
Zbtb48,0.53704214,False,17426
Spag7,0.5369302,False,17427
Cox19,0.5366679,False,17428
Vps16,0.53658825,False,17429
Rabif,0.5365815,False,17430
Rnf6,0.5365202,False,17431
Snrnp27,0.5363433,False,17432
Exosc4,0.53628963,False,17433
Cwc15,0.535477,False,17434
Rpl35a,0.53535885,False,17435
Pigbos1,0.53530276,False,17436
Rpl22,0.53510904,False,17437
Upf3a,0.5350514,False,17438
Scamp4,0.5349484,False,17439
Plekhj1,0.534922,False,17440
Dda1,0.5347814,False,17441
Cog1,0.5346783,False,17442
Znhit1,0.5345736,False,17443
Ttc33,0.5344554,False,17444
Scaf11,0.53431433,False,17445
Snx17,0.5341581,False,17446
Srsf5,0.5339708,False,17447
Vps28,0.5337396,False,17448
Rmnd5b,0.53369355,False,17449
Tomm20,0.53365785,False,17450
Ext2,0.53351945,False,17451
Rchy1,0.5334341,False,17452
Bnip1,0.53341234,False,17453
Zmat2,0.53301704,False,17454
Fkrp,0.53294885,False,17455
Nr1h2,0.5329253,False,17456
Usf2,0.53291476,False,17457
Commd4,0.53272873,False,17458
Gnai3,0.5324608,False,17459
Scnm1,0.53228194,False,17460
Slc25a46,0.53207654,False,17461
Fkbp8,0.53173923,False,17462
Sdhaf1,0.53152484,False,17463
Ube2q1,0.531502,False,17464
Mknk2,0.53123087,False,17465
Ilkap,0.5307481,False,17466
Ubxn6,0.5307039,False,17467
Tfb2m,0.53061026,False,17468
Anapc16,0.530448,False,17469
Nosip,0.53040665,False,17470
Vapb,0.52988136,False,17471
Dctn5,0.5294642,False,17472
Ube2r2,0.52898854,False,17473
Ptcd2,0.52888083,False,17474
Immp1l,0.52821845,False,17475
Tmed7,0.5280122,False,17476
Ap2m1,0.52790743,False,17477
BC031181,0.52774876,False,17478
Dpm3,0.52756006,False,17479
Txn2,0.52735007,False,17480
Ubl3,0.5264782,False,17481
Slc35a4,0.52644503,False,17482
Sys1,0.52628964,False,17483
Dpp9,0.5262093,False,17484
Csnk2b,0.5257666,False,17485
Copa,0.52548885,False,17486
Ier3ip1,0.52541196,False,17487
Sec11a,0.52538854,False,17488
Cdc37,0.52495533,False,17489
Ufc1,0.52464426,False,17490
Keap1,0.52441955,False,17491
1810030O07Rik,0.524418,False,17492
Mrpl32,0.5242249,False,17493
Cxxc1,0.52407336,False,17494
Copz1,0.5234692,False,17495
Flcn,0.5232432,False,17496
Cript,0.5229622,False,17497
Eml3,0.5229243,False,17498
Zfp120,0.52281684,False,17499
Vps26b,0.5226049,False,17500
Dnajc14,0.52169126,False,17501
Tmem165,0.5210397,False,17502
Tbca,0.51937634,False,17503
Bri3,0.5190641,False,17504
Arcn1,0.5189153,False,17505
Bcl7b,0.5188705,False,17506
Pdcd10,0.51883644,False,17507
Dctn2,0.5185467,False,17508
Ptp4a2,0.5178619,False,17509
Mcts1,0.5178009,False,17510
Atp6v0d1,0.5177506,False,17511
Psmb3,0.5177221,False,17512
Wbp2,0.51770526,False,17513
Rpl24,0.5170543,False,17514
Ccdc127,0.5170089,False,17515
Rab11b,0.51682603,False,17516
Zc3h10,0.51634693,False,17517
Dctn1,0.5158718,False,17518
Eapp,0.5157997,False,17519
Dnajc30,0.51571584,False,17520
Gatad1,0.51569694,False,17521
Brcc3,0.51552683,False,17522
Mrpl30,0.51495546,False,17523
Slu7,0.5145895,False,17524
Slain2,0.51441264,False,17525
Arf1,0.514012,False,17526
Ino80b,0.51400477,False,17527
Drap1,0.5139294,False,17528
Dusp19,0.51336837,False,17529
BC005624,0.5132712,False,17530
Dctn3,0.5129358,False,17531
Commd6,0.5127117,False,17532
Tada3,0.51216364,False,17533
Brms1,0.51180685,False,17534
Hsbp1,0.5111086,False,17535
Egln2,0.5109126,False,17536
Nfkbil1,0.5103317,False,17537
Ebag9,0.5099248,False,17538
Gdi2,0.5097856,False,17539
Chmp4b,0.5096758,False,17540
Imp3,0.5095316,False,17541
Lamtor2,0.5093366,False,17542
Msl3,0.5091687,False,17543
Cetn3,0.5088685,False,17544
Rwdd4a,0.5086197,False,17545
Tbc1d17,0.50786495,False,17546
Pigc,0.5075089,False,17547
Samm50,0.50564784,False,17548
Ciao2b,0.5044673,False,17549
Sugt1,0.5043869,False,17550
Dph3,0.5038253,False,17551
Tmem222,0.5037224,False,17552
Herpud2,0.50342643,False,17553
Tmem128,0.5032464,False,17554
Tomm7,0.50289357,False,17555
Ccdc32,0.50286317,False,17556
Tm2d1,0.5027882,False,17557
Mlf2,0.5025923,False,17558
Abcf3,0.5023195,False,17559
Suds3,0.5017654,False,17560
Aurkaip1,0.5015374,False,17561
Jagn1,0.5013857,False,17562
Rnf7,0.5013036,False,17563
Dpm2,0.50112265,False,17564
Crcp,0.50105876,False,17565
Ergic3,0.5006146,False,17566
AI837181,0.5005028,False,17567
