,entropy
Diap3,4.161164265184276
Tdrd3,4.292224332204882
Pcdh20,3.5291940646013855
Gm5088,4.140731694365869
Pcdh9,3.5269414358403846
Klhl1,2.0530862343027954
Dach1,4.0476570914760295
Mzt1,4.32779997543176
6720463M24Rik,4.058821861204741
Dis3,4.224725269324851
Pibf1,4.265239222388603
Klf5,3.701200793035315
Klf12,4.185435832735243
Tbc1d4,4.212284388326737
Commd6,4.365547759539035
Uchl3,4.335146042380714
Lmo7,4.093224926718036
Kctd12,4.197834749966546
4933432I03Rik,3.774111462007396
Irg1,3.6380491076037935
Cln5,4.282353559941263
Fbxl3,4.325966984338864
Mycbp2,4.35061519389522
Scel,3.2327486012050675
Slain1,3.590054253192811
4921525B02Rik,3.2497968974197957
Ednrb,3.784146305719939
Pou4f1,4.167874684255641
Rnf219,4.1736667159713985
Gm17066,4.311591642483846
Rbm26,4.332215458010012
Ndfip2,4.336022122004209
Spry2,3.9734912931179514
Slitrk1,3.284322070615203
Slitrk6,3.258992121830827
Slitrk5,3.184706279582447
Mir17,3.8688515448881913
Mir18,3.86969838746104
Mir17hg,4.163406574986225
Gpc5,2.1648930155419617
Gpc6,3.775580537811066
Dct,2.887794055271687
Tgds,4.264364518626315
Gpr180,4.247617536015897
Sox21,3.098180776037463
Abcc4,4.193538623347993
Cldn10,3.9259683591009367
Dzip1,4.065657483645934
Dnajc3,4.330977526889101
Uggt2,4.089502190257459
Hs6st3,3.0641598559743852
1700006F04Rik,3.1751894476143026
Mbnl2,4.331318052537809
Rap2a,4.207641200718743
Ipo5,4.342114091463071
Farp1,4.19848140473379
Stk24,4.330743630483927
Slc15a1,3.273224030155026
Dock9,4.24924449189306
Ubac2,4.322720639821178
Gpr18,3.819548590434746
Gpr183,3.805364493287487
Timm8a2,3.949612189976254
A330035P11Rik,4.070094636038195
Tm9sf2,4.325424207092741
Clybl,4.261210012844189
Gm5089,3.475227628587145
Zic5,2.1921407428661093
2610035F20Rik,2.5139137472896915
Zic2,3.0825551203106714
Pcca,4.225977990953735
A2ld1,4.1893505018341815
Tmtc4,4.193414107908768
Nalcn,3.319362503832595
Itgbl1,3.4749400735949023
Fgf14,3.3533989023342503
Sepp1,4.227694721774649
Ccdc152,3.9500744793417732
Ghr,4.013689830000021
Fbxo4,4.279098272325731
AW549877,4.278941080182843
A630020A06,3.9312753997412613
BC037032,3.957668889238573
Oxct1,4.279082449921852
Plcxd3,3.59755476056224
C6,3.2147021176847312
Heatr7b2,2.8448283175372353
C7,3.0592401202638038
Card6,4.101419900031648
Rpl37,4.185590273155717
Snord72,4.021605503488632
Prkaa1,4.277307244999646
Ttc33,4.28291319148717
Ptger4,4.175854679255675
5430437J10Rik,3.6654376887189972
Dab2,4.0019434149460915
C9,2.647770596178629
Fyb,3.9531292351863985
Rictor,4.340203364211986
Osmr,3.8824780742813534
Lifr,4.110831134652163
Egflam,3.7625800252670443
Gdnf,3.439306988162637
Wdr70,4.326302350508047
Nup155,4.235853922696881
2410089E03Rik,4.257347970436414
Nipbl,4.351803937977984
Slc1a3,3.527285057176808
Ranbp3l,3.6853742615723157
1110020G09Rik,4.232036251813029
Skp2,4.093554445477088
Lmbrd2,4.111553805751089
Ugt3a1,2.2477484093175337
Ugt3a2,2.1591941984229717
Capsl,3.955400094108391
Il7r,3.6888311128546585
Spef2,3.9726729996651464
Prlr,3.830174710500956
Agxt2,3.0952130434141742
Dnajc21,4.3534535955650595
Brix1,4.311484669275009
Rad1,4.211433762135569
Rai14,4.13100469959837
Gm10389,3.7967959736562
4930556M19Rik,4.037568589176416
Gm19276,2.512407007285482
C1qtnf3,3.453729453263992
Amacr,4.102759300916568
Rxfp3,3.718952842257374
Adamts12,3.557391652106248
Tars,4.299137002873662
Npr3,3.533112173353342
1700047G03Rik,3.49875347936397
Sub1,4.322577206290358
Zfr,4.333909143155709
Mir1898,4.04764126907215
Mtmr12,4.32124812436449
Golph3,4.3523164462775545
Pdzd2,4.159859604794831
6030458C11Rik,4.253039805032301
Drosha,4.2768260375425315
Cdh6,3.0827601236305
Cdh9,3.136500574441507
Cdh10,2.3339982246731847
Acot10,3.868274027146594
Cdh12,3.3021460085853227
Gm5803,3.7749896054227015
Cdh18,2.5640100577115663
Basp1,4.11418135669097
Gm5468,3.699549759587032
Myo10,4.258115700989865
Fam134b,4.28510184270205
Zfp622,4.350045587355562
Fbxl7,3.889923547202506
Ank,4.14477225476524
Fam105b,4.3141122202148905
Fam105a,3.8432388566257965
Trio,4.273501612901354
Dnahc5,3.2142680334739535
Ctnnd2,3.7175491198610318
Dap,4.314807374089678
Ankrd33b,4.117805719075253
Ropn1l,4.077977632823142
March6,4.322934586238851
Cmbl,3.9778713472701255
Cct5,4.365536064718776
Fam173b,4.290339746316728
0610007N19Rik,4.006134288182316
Sema5a,3.9560419333614107
Sdc2,4.050373729429058
Pgcp,4.167385565596587
1700084J12Rik,3.6856301717567996
4930592A05Rik,3.9027273115939405
Tspyl5,3.8264392473242155
Mtdh,4.361449412968973
Laptm4b,4.199527747181639
Matn2,4.115759125529986
9430069I07Rik,3.859027551905606
Gm12191,3.736541163995812
Rpl30,4.303575875092432
BC030476,2.8765539571418977
Hrsp12,3.9817547155266078
Pop1,4.239732131473838
Nipal2,3.8556319264469705
4930413F20Rik,3.6162324204112424
Kcns2,3.0441097745714973
Stk3,4.260014389455391
Osr2,3.6355866600087396
Vps13b,4.280042113113667
Cox6c,4.270222935645306
Rgs22,3.4888892424410827
Fbxo43,3.8608873722920363
Polr2k,4.25309759120299
Spag1,4.088666698539567
Rnf19a,4.304907364775412
Ankrd46,4.229822491131123
Snx31,3.7911631978751417
Pabpc1,4.307324752915939
Ywhaz,4.363653198657129
Zfp706,4.375295736189938
Grhl2,3.627597033980257
Ncald,3.9966167682835683
Gm15941,3.4516756364473884
Rrm2b,4.248288956284866
Ubr5,4.350599027526039
Klf10,4.320682989373755
Azin1,4.349260314571723
Atp6v1c1,4.279553682385216
Baalc,3.3082816616375044
Fzd6,4.075831633305676
Cthrc1,3.8644769941808446
Slc25a32,4.255477831090931
Dcaf13,4.243785074624071
Rims2,3.1268592270341378
Dcstamp,3.8143017437222237
Dpys,2.5531073895427694
Lrp12,4.1324373150800575
AU022793,2.4665402661962763
9330182O14Rik,2.147757524123246
Zfpm2,3.727158822460642
Oxr1,4.309174942273921
Abra,4.112185326045057
Angpt1,4.016467349811455
Rspo2,3.740882350068891
Eif3e,4.344987233628386
Ttc35,4.336926750747748
Tmem74,2.8631406862358055
Nudcd1,4.272193512858891
Eny2,4.354071013281657
Pkhd1l1,3.592558664554675
Ebag9,4.321397061340138
Sybu,3.7390101469315984
2310069G16Rik,3.243831163226667
A930017M01Rik,2.961084805902175
Kcnv1,3.1524340791133425
Csmd3,2.460516917815108
Trps1,4.269024904499395
Eif3h,4.348783578663531
Utp23,4.231892130351606
Rad21,4.352409660874322
Aard,3.809905179235567
Slc30a8,0.8759299985888965
Med30,4.328790939466032
Ext1,4.259959698972416
Samd12,3.9097717209732807
Tnfrsf11b,3.7723390088076036
Colec10,3.5060008282713286
Mal2,3.781609905585014
Nov,3.6421226886721296
Enpp2,3.731231715598375
Taf2,4.3040096153379075
Dscc1,3.9766826031873617
Gm9920,3.8002693352730255
Deptor,4.04008675915035
Col14a1,3.8664568584575774
Mrpl13,4.355517043410112
Mtbp,4.213340017837733
Sntb1,3.9504428661799214
Has2,3.723425767041014
Has2as,3.9317579830595824
Slc22a22,2.9202444297670853
Zhx2,4.336692166411971
Derl1,4.3640019794730796
Wdr67,4.2043824734501944
Fam83a,3.6131298533896774
9130401M01Rik,4.289473985652284
Zhx1,4.255295185515715
Atad2,4.222366355285617
Wdyhv1,4.207013808008395
Fbxo32,4.162390845450229
Klhl38,3.154421854592015
Anxa13,3.278124159843409
D15Ertd621e,4.305031192284033
Tmem65,4.252798341390489
Trmt12,4.128262264247712
Rnf139,4.269521246429785
Tatdn1,4.2323052326789785
Ndufb9,4.351640210494362
Mtss1,4.308558212487927
Sqle,4.2515156947803545
E430025E21Rik,4.271135131625481
Nsmce2,4.298007764788097
Trib1,4.234031594528339
Gm19510,3.623512446022265
Fam84b,4.257149158492016
9930014A18Rik,4.0483677237893945
A1bg,1.905197492912612
Myc,4.171482536305441
Pvt1,4.191785088239795
H2afy3,3.989446467603796
Gsdmc,2.4996723799196947
Gsdmc2,2.490336645682909
Gsdmc3,2.379490903496764
Gsdmc4,2.5913040483687957
Gsdmcl-ps,3.6072057389980574
Fam49b,4.204640103461187
Asap1,4.293081493736783
Adcy8,3.4996354063975947
Efr3a,4.350020133923235
Oc90,3.1401352557848417
Kcnq3,3.0305496304815684
Lrrc6,3.376769968725299
Tmem71,4.093923176280539
Phf20l1,4.352023043875183
Tg,3.3967402501781865
Sla,3.510523628023719
Wisp1,4.025305882204597
Ndrg1,4.168149168566418
St3gal1,4.262164516556478
Zfat,4.22492029765093
Mir30b,3.9391480775671575
Khdrbs3,4.16325591818407
Fam135b,2.528528488994711
Col22a1,2.9841875793578776
Trappc9,4.233379436316268
Peg13,4.255039275331232
Chrac1,4.35066506886397
Eif2c2,4.302954329792214
Ptk2,4.160826835223283
Dennd3,4.183481765856139
Slc45a4,4.207406960348268
Gpr20,3.4934065387486455
Ptp4a3,4.229846224736942
Bai1,3.266199226797884
Arc,4.065801261142055
Jrk,4.161610732145916
4933427E11Rik,4.100085658626255
Psca,3.2577627898424595
4930572J05Rik,4.007218466813355
Slurp1,3.5416810369499307
Lypd2,3.3410763453999297
2300005B03Rik,3.909294985065089
Lynx1,4.194190093629461
Ly6d,3.5877421184346114
D730001G18Rik,3.3111675305189823
Ly6k,4.061385778563804
Gml,3.7990572015497444
Hemt1,3.521014913691652
2010109I03Rik,3.626953130935427
Ly6e,4.296075711688305
Ly6i,4.110419408185997
Ly6a,4.193636653458984
Ly6c1,3.9572905274066748
Ly6c2,3.4722117408216144
9030619P08Rik,2.5407349576396987
Ly6h,3.4341426931225283
Gpihbp1,3.403162082361404
Zfp41,4.012953400289026
Top1mt,4.17768354276495
Rhpn1,3.698856325538753
Mafa,3.8698813770015574
Zc3h3,4.327967142568398
Gsdmd,4.184515381587825
Naprt1,4.111546926445054
Eef1d,4.357438089620249
Tigd5,4.141599862787425
Pycrl,4.225698003198131
Tsta3,4.2613861230786725
Zfp623,4.171351485525483
Zfp707,4.2155393319769665
2410075B13Rik,4.094186309736359
Mapk15,3.493795563504897
Fam83h,3.7519810784596714
Scrib,4.294730119427954
Puf60,4.342587043752944
Nrbp2,3.970465774323973
Eppk1,3.5891523761716866
BC024139,2.926130364010214
Plec,4.250348276546298
Parp10,4.279492456561509
Grina,4.290986057118671
Gm10872,3.2972709883639655
Spatc1,4.03238468811411
Gm10345,4.038306050783317
Oplah,4.089271389540001
Exosc4,4.29489487880748
Gpaa1,4.25303567744868
Cyc1,4.351087114289188
Sharpin,4.293959293186787
Maf1,4.3188224810567215
Fam203a,4.195435248021708
Heatr7a,4.228694284941463
Bop1,4.257507570336414
Scx,3.814157278295499
Hsf1,4.279184607616465
Dgat1,4.231937189806132
Fbxl6,4.2488544352409034
Slc52a2,4.19807483774715
Adck5,4.171371435512984
Cpsf1,4.245523819224294
Slc39a4,3.6853247305688672
Vps28,4.362972835290316
Tonsl,4.096196442959643
Cyhr1,4.2554248604344656
Kifc2,4.233768117107218
Ppp1r16a,4.229904698838236
Gpt,3.9603937823588433
Mfsd3,4.190239996104444
Recql4,3.943619970454892
Lrrc14,4.20111067550018
Lrrc24,3.8485400498559916
C030006K11Rik,4.298964676257498
Arhgap39,4.051529452842856
Zfp251,4.151026919811819
Zfp7,4.193188466670836
Commd5,4.176010839502659
Rpl8,4.320412288681297
Zfp647,4.175051176310844
1110038F14Rik,4.3366140862884786
Mb,2.890068353846697
Apol6,3.496730619424522
Rbfox2,4.138305363127497
Apol7a,3.104295103240937
Apol9a,3.860510730286647
Apol7b,3.168643787922464
Apol10a,1.5944090203996375
Apol7c,3.227267170156768
Apol10b,3.847817378757066
Gm8221,3.5695773108504816
Apol11b,2.5754023604873697
Apol7e,3.3072676519280173
Apol9b,3.8977212405926256
Apol8,3.8846299212089486
Myh9,4.345720911616966
Txn2,4.372149829540356
Foxred2,4.023158162860622
Eif3d,4.3539915572969585
Cacng2,2.5354492428480815
Ift27,4.335009832121231
Pvalb,3.6347442889848134
Ncf4,3.6375648044589637
Csf2rb2,3.800761205654493
Csf2rb,3.8724277521302324
Tst,4.096690377132921
Mpst,4.314102589186442
Kctd17,4.151136300777767
Tmprss6,3.400485344383375
Il2rb,3.773743075169248
C1qtnf6,3.9811393616018207
Sstr3,2.371620805410631
Rac2,3.5257743615716293
Cyth4,3.6269758326453405
Elfn2,3.1232193862112774
Mfng,3.9474290422062013
Card10,4.070617463296817
Cdc42ep1,3.9560900885036525
Lgals2,3.831017081524882
Gga1,4.370889540674833
Sh3bp1,4.0182085021687906
Pdxp,4.021809130947254
Lgals1,4.105240666603216
Nol12,4.315994742311235
Triobp,4.312466346246134
H1f0,4.3069766600305925
Gcat,4.105722218025632
Galr3,3.389300968632465
Ankrd54,4.244902961854679
Eif3l,4.348247336758141
Micall1,4.245747052705114
1700088E04Rik,4.025913668892746
Polr2f,4.351733081125828
Sox10,2.9784959855102238
Gm10863,3.933683156853341
Pick1,4.1954015394221384
Slc16a8,3.979952681310867
Baiap2l2,3.6485930199628904
Pla2g6,4.16842055718948
Maff,4.018455813220731
Tmem184b,4.265738660006709
Csnk1e,4.248504622529048
Kcnj4,3.524148437590372
Kdelr3,3.980284951792334
Ddx17,4.369398107126551
Dmc1,3.974133820301575
4933432B09Rik,4.161582870956476
Cby1,4.257493811724346
Tomm22,4.364156763858856
Josd1,4.280531919703324
Gtpbp1,4.2100245362944
Sun2,4.268866336495299
Gm16576,4.0812903626440615
Dnalc4,4.223286462467732
Nptxr,3.8808074348108716
Cbx6,4.254073076798684
D730005E14Rik,4.10889908155237
Apobec3,4.149822697290477
Cbx7,4.279221411903749
Pdgfb,3.9861010610792125
Rpl3,4.332210986461089
Snord83b,3.962448975036654
Snord43,3.86342961983709
Syngr1,3.7271612302177544
Tab1,4.1240958125479095
Mgat3,3.4807451759921255
Smcr7l,4.246995990715679
Atf4,4.32510122367442
Rps19bp1,4.364013674293338
Cacna1i,3.4593625730103525
Enthd1,3.603852765236836
Grap2,3.6855355812988253
Fam83f,3.648645302688753
A430088P11Rik,3.7481245394967235
Tnrc6b,4.344555557174719
Adsl,4.238762837253575
Sgsm3,4.075979538385418
Mkl1,4.248155153782495
4930483J18Rik,3.481592018564974
Mchr1,3.6146302300358046
Slc25a17,4.3077894500385705
St13,4.36622261946102
Xpnpep3,4.271166432467939
Dnajb7,4.073742732028297
Rbx1,4.362595161389022
Ep300,4.280051400176813
L3mbtl2,4.201974716338115
Chadl,3.95289430688532
Rangap1,4.325762324984337
Zc3h7b,4.283862879685235
Tef,4.2450529307262315
Tob2,4.34990352968595
Phf5a,4.358369891622624
Aco2,4.314866536121575
Polr3h,4.198126776507711
Csdc2,3.8738039573024365
Pmm1,4.282840270843204
Pppde2,4.240081256255089
Xrcc6,4.117628232979563
Nhp2l1,4.349450871348878
Mei1,3.226600565402024
Ccdc134,4.225375707710414
Srebf2,4.254764791020454
AI848285,3.695730024911369
Tnfrsf13c,3.486262723397106
Cenpm,4.17305101808131
1500009C09Rik,2.8690911139730075
Sept3,3.434584344569944
Wbp2nl,3.10019538080967
Naga,4.207981382402149
Fam109b,4.036809457755508
1500032L24Rik,4.355112540215282
Ndufa6,4.32240212795178
Cyp2d22,4.049830264252331
Cyp2d11,3.8801332628194896
Cyp2d10,1.8885041688892645
Cyp2d9,1.7988504729077366
Cyp2d12,1.3478334522653335
Cyp2d34,1.800299254758605
Cyp2d13,1.8417747628233307
Cyp2d37-ps,2.316607167035287
Cyp2d40,1.830482038002377
Cyp2d26,2.440174121940452
Tcf20,4.2734077103739825
Tbrg3,4.226801787851368
Gm20324,4.072705676643594
Nfam1,3.2409820986324736
Serhl,4.2224031595729015
Rrp7a,4.303507425997388
Poldip3,4.3011787809047055
Rnu12,4.087702219833529
Cyb5r3,4.306968748828653
A4galt,3.911351553604107
Arfgap3,4.206935727884904
1700001L05Rik,4.057634836948486
Pacsin2,4.29560241543313
Ttll1,4.215206373564897
Bik,4.195904416693262
Mcat,4.201682345831649
Tspo,4.356355974781021
Ttll12,4.17936587705569
Scube1,3.8971949736809854
Mpped1,2.9905361469318272
Efcab6,3.4949433757167556
Sult4a1,3.357476954951509
Pnpla3,3.880050023216472
Samm50,4.336014898732873
Parvb,3.8981326230934896
Parvg,3.4141528056474426
1810041L15Rik,3.362521206101315
Ldoc1l,3.954255377584248
Prr5,4.180764439972506
Gm20556,3.7702996385336722
Arhgap8,3.8258754881946873
Phf21b,3.779432605225091
Nup50,4.33939504575293
5031439G07Rik,4.14825455947991
Upk3a,2.9480113727141877
Fam118a,4.218872699715989
Smc1b,4.047289736533786
Ribc2,3.3933797091803273
Gm19277,3.055196808142019
Fbln1,3.720762787675054
Atxn10,4.315342584099163
Wnt7b,3.1498557152116073
AU022754,3.705004017376495
Mirlet7c-2,3.805207989075202
Mirlet7b,4.049577105790261
Ppara,3.841335352646047
2210021J22Rik,4.2500813594721585
Pkdrej,3.52924875508436
Ttc38,4.224603161642738
Gtse1,3.982884985508078
Trmu,4.243245737030965
Celsr1,4.075213871623777
Gramd4,4.30896546740517
Cerk,4.251711411037036
Tbc1d22a,4.251119446752766
Fam19a5,3.6223340208985535
Brd1,4.303746481882087
Zbed4,4.183375480577906
Alg12,4.202018743896736
Creld2,4.289677957076208
Pim3,4.305126814637912
Mlc1,2.395256037153405
Mov10l1,2.848585450527984
Panx2,3.773331348703082
1810021B22Rik,4.066236033283436
Trabd,4.3095419532508625
1300018J18Rik,4.219430611435389
Tubgcp6,4.193046409001223
Hdac10,4.258926427206033
Mapk12,4.154828080361188
Mapk11,4.0683128957752555
Plxnb2,4.205032567870456
Fam116b,4.186156096077056
Ppp6r2,4.2128508991786795
Sbf1,4.327566422991888
Adm2,3.688442432063708
Miox,1.369227148128087
Lmf2,4.251859316116778
Ncaph2,4.320884897005868
Sco2,4.310534637111642
Tymp,4.013014970078035
Odf3b,3.984434549192352
Cpt1b,3.8398353199652213
BC090627,4.1231382131479055
Chkb,4.334793821911747
Mapk8ip2,2.9740787831054636
Arsa,4.197504199311587
Shank3,3.798832936173019
Acr,3.6591541305870736
Rabl2,4.162792940887947
Syt10,3.073446575155675
Alg10b,4.208580569957756
Cpne8,4.09256795299174
Kif21a,3.9379318162602557
Abcd2,3.6351388171858927
Slc2a13,4.006328972543093
Lrrk2,4.145748084326235
Cntn1,3.044882664604475
Pdzrn4,3.3707209949291523
Gxylt1,4.30382662579739
Yaf2,4.338558178173832
Zcrb1,4.36528978556274
Pphln1,4.288729988704652
Prickle1,4.149417162199742
D630010B17Rik,3.7686620197321568
Adamts20,3.4347666461798587
Pus7l,4.194891782844981
Irak4,4.203128719925405
Twf1,4.26709629105262
Tmem117,3.5455750681307663
Nell2,2.952756030086191
Dbx2,3.1461123408329277
Ano6,4.304477752113556
2610037D02Rik,3.2025694295969633
E330033B04Rik,4.252519041565487
Arid2,4.328084434736287
Scaf11,4.357477301664646
Slc38a1,4.115792834129555
Slc38a2,4.3233229230645
Slc38a4,3.39027473440165
Amigo2,4.147024883526241
Fam113b,4.156571296510334
Rpap3,4.317378514720077
Endou,3.882482201864974
Rapgef3,3.9911972509895794
Slc48a1,4.276727319500937
Hdac7,4.1698744985198735
Vdr,3.4597350874321213
Tmem106c,4.224524049623342
Col2a1,2.260629737884507
Senp1,4.261608668628889
Pfkm,4.154587992580584
Asb8,4.2015461355721655
AI836003,3.7952797746061937
Olfr287,2.687606249667378
Zfp641,3.7992284962700036
Lalba,3.7878659464927997
2310037I24Rik,4.250797839195653
Snora34,4.092205413563721
Ccnt1,4.27087165420436
9330020H09Rik,4.2953939724602845
4930415O20Rik,3.90708053645258
Adcy6,4.137087038028785
Cacnb3,3.9627788377610087
Ddx23,4.167151669191414
Rnd1,3.793545501554893
Ccdc65,3.8120119667086363
Fkbp11,4.21712466805262
Arf3,4.339357553535042
Wnt10b,4.048272101435514
Wnt1,3.9848173825731728
Ddn,3.816601839694863
Prkag1,4.313870068642475
Mll2,4.286051186934813
Rhebl1,4.2463943954029615
Dhh,3.978864719061509
Lmbr1l,4.3002428513187105
Tuba1b,4.347182076218696
Tuba1a,4.243416687785923
4930578M01Rik,4.12244546703023
Tuba1c,4.1813866732033285
Prph,3.6559686679277927
Troap,3.8406814746074667
Dnajc22,2.9482645311762576
Spats2,4.0806750087192745
Kcnh3,3.5312410021119547
Mcrs1,4.302976687536826
1700120C14Rik,4.194329743541962
Fam186b,3.975367623838865
Prpf40b,4.200114551986383
Fmnl3,4.149509688865907
Tmbim6,4.367664178040552
Nckap5l,4.194890750949076
Bcdin3d,4.200554827572592
Faim2,3.5917651366035943
Aqp2,3.089512850433977
Aqp5,3.658305568187717
Aqp6,1.9455054107606302
Racgap1,4.208280288249349
Accn2,3.854629955523044
Smarcd1,4.295663985222139
Gpd1,3.6910170123471246
2310016M24Rik,4.372168403666649
Lass5,4.28371256684838
Lima1,4.209062465345474
Larp4,4.356089401672183
2310068J16Rik,4.2762918594289525
Dip2b,4.279415064368621
Mir3473,3.796831058116976
Atf1,4.349665505697155
Mettl7a1,4.226727835311498
Mettl7a3,3.347388108686595
AB099516,3.5383861933247007
Mettl7a2,3.058775767106474
Slc11a2,4.293497347786569
Gm5475,3.8318085456841526
Letmd1,4.240331319029444
Csrnp2,4.199466865323234
Tfcp2,4.224419484171617
Pou6f1,4.242664091705747
C330013E15Rik,4.238035350640425
Dazap2,4.362026242779967
Smagp,4.2712101160612574
Cela1,3.4040072051077437
Galnt6,3.9821007446201437
I730030J21Rik,3.6191912099366865
Slc4a8,4.042105147540876
Scn8a,3.698794067819141
Fignl2,4.144021034546271
Acvrl1,4.146159810792401
Acvr1b,4.024728708428301
A330009N23Rik,4.080283576205911
Grasp,4.215797305953261
Nr4a1,4.158030397320254
9430023L20Rik,4.30801853092952
6030408B16Rik,3.8667165522603804
Krt80,3.4189325474802215
Krt7,3.5250843671763676
Krt85,3.366354011458444
Krt83,3.111782883894202
Krt81,3.1598678572142367
Krt86,3.5417082102087667
5430421N21Rik,3.6716173693297995
Krt84,2.3622183419053107
Krt82,3.370342633097254
4732456N10Rik,3.0069542987137945
Krt75,2.0616771116786947
Krt6b,2.3837153133499074
Krt6a,2.1787935132979483
Krt5,2.4641918430987446
Krt71,2.852261063742224
Krt73,2.88678795676414
Krt2,2.484058419013162
Krt1,2.928039715400093
Krt77,2.335919786831275
Krt76,2.244572921652003
Krt4,2.7739869438203355
Krt79,3.366463736389694
Krt78,3.019919382831738
Krt8,3.3162754152496077
Krt18,3.4153590919605943
Eif4b,4.3824440230904
Tenc1,4.036079219419944
Spryd3,4.279379635942543
Igfbp6,3.6825754159121744
Soat2,3.843442484084418
Csad,4.245962718949296
Zfp740,4.306773376537273
Itgb7,3.9296068240625903
Rarg,4.222724767130015
Mfsd5,4.216327700448522
Espl1,3.727750786744912
Pfdn5,4.323607726334328
Myg1,4.283844305558942
Aaas,4.173885133937994
Sp7,2.309734224358856
Sp1,4.3302720540552615
Amhr2,4.099694226112891
Prr13,4.352539679758375
Pcbp2,4.338785195272971
Map3k12,4.230188470212159
Tarbp2,4.268517899644651
Npff,4.258740685943101
Atf7,4.196940784147361
Atp5g2,4.220259911777849
Calcoco1,4.2363839732268405
Hoxc13,2.3230358785245384
Hotair,3.3044540157599016
Hoxc11,3.4011581405135503
Hoxc10,3.3283816180091423
