,0
7633,1600027N09Rik
7634,Ogfr
7635,Dido1
7636,2310003C23Rik
7637,Slc17a9
7638,Ythdf1
7639,Arfgap1
7640,Col20a1
7641,Ppdpf
7642,Srms
7643,BC006779
7644,Gmeb2
7645,Rtel1
7646,Arfrp1
7647,Zgpat
7648,Lime1
7649,Slc2a4rg-ps
7650,Zbtb46
7651,Tpd52l2
7652,Dnajc5
7653,Uckl1
7654,Gm16119
7655,Znf512b
7656,Samd10
7657,Prpf6
7658,Tcea2
7659,Rgs19
7660,Pcmtd2
7661,Polr3k
7662,Pxmp3
7663,Pkia
7664,Fam164a
7665,Il7
7666,Stmn2
7667,Hey1
7668,Mrps28
7669,Tpd52
7670,Zbtb10
7671,C030034L19Rik
7672,Zfp704
7673,Pag1
7674,Fabp5
7675,Gm9833
7676,Impa1
7677,Zfand1
7678,Snx16
7679,Lrrcc1
7680,E2f5
7681,1810022K09Rik
7682,Car13
7683,Ythdf3
7684,Armc1
7685,Mtfr1
7686,Pde7a
7687,4632415L05Rik
7688,Cp
7689,Hps3
7690,Hltf
7691,Gyg
7692,Tbl1xr1
7693,Ect2
7694,Nceh1
7695,Tnfsf10
7696,Fndc3b
7697,Mir3092
7698,Tmem212
7699,Pld1
7700,Tnik
7701,Eif5a2
7702,Rpl22l1
7703,Egfem1
7704,Mecom
7705,Mynn
7706,Lrrc34
7707,Sec62
7708,Gpr160
7709,Phc3
7710,Prkci
7711,Skil
7712,Zmat3
7713,4930429B21Rik
7714,Pik3ca
7715,Kcnmb3
7716,Zfp639
7717,Mfn1
7718,Gnb4
7719,Actl6a
7720,Mrpl47
7721,Ndufb5
7722,Ttc14
7723,Ccdc39
7724,Fxr1
7725,Dnajc19
7726,Atp11b
7727,Dcun1d1
7728,Mccc1
7729,A330050B17Rik
7730,Acad9
7731,D3Ertd254e
7732,Anxa5
7733,1810062G17Rik
7734,Exosc9
7735,Ccna2
7736,Bbs7
7737,4932438A13Rik
7738,Il2
7739,Cetn4
7740,Bbs12
7741,Fgf2
7742,Nudt6
7743,Spata5
7744,Spry1
7745,Gm5148
7746,Ankrd50
7747,Fat4
7748,Intu
7749,Slc25a31
7750,Hspa4l
7751,Plk4
7752,Mfsd8
7753,Gm2011
7754,3110057O12Rik
7755,1700034I23Rik
7756,Larp1b
7757,Pgrmc2
7758,Phf17
7759,Sclt1
7760,D3Ertd751e
7761,Slc7a11
7762,Ccrn4l
7763,Elf2
7764,4930583H14Rik
7765,Ndufc1
7766,Naa15
7767,Rab33b
7768,Setd7
7769,5031434O11Rik
7770,Mgst2
7771,Maml3
7772,Foxo1
7773,Cog6
7774,Lhfp
7775,Nhlrc3
7776,2810046L04Rik
7777,Ufm1
7778,Fam48a
7779,Exosc8
7780,Alg5
7781,Smad9
7782,Rfxap
7783,Spg20
7784,Dclk1
7785,Nbea
7786,Tm4sf1
7787,Wwtr1
7788,Commd2
7789,Rnf13
7790,Pfn2
7791,Tsc22d2
7792,Serp1
7793,Eif2a
7794,2810407C02Rik
7795,Fam194a
7796,Siah2
7797,4930593A02Rik
7798,P2ry14
7799,F630111L10Rik
7800,Igsf10
7801,Mbnl1
7802,P2ry1
7803,Rap2b
7804,Arhgef26
7805,Dhx36
7806,Mme
7807,E130311K13Rik
7808,Slc33a1
7809,Gmps
7810,Kcnab1
7811,A730090N16Rik
7812,Ssr3
7813,4931440P22Rik
7814,Tiparp
7815,Lekr1
7816,Ccnl1
7817,Rsrc1
7818,Mlf1
7819,Gfm1
7820,Lxn
7821,Rarres1
7822,Mfsd1
7823,1110032F04Rik
7824,Ift80
7825,Smc4
7826,Mir16-2
7827,Trim59
7828,Kpna4
7829,Gm1647
7830,Ppm1l
7831,B3galnt1
7832,Nmd3
7833,Pdcd10
7834,Serpini1
7835,2410007B07Rik
7836,Golim4
7837,Rapgef2
7838,4921511C10Rik
7839,Gm17359
7840,Fnip2
7841,Ppid
7842,Etfdh
7843,4930579G24Rik
7844,Pdgfc
7845,Ctso
7846,Gucy1b3
7847,Mtap9
7848,Rbm46
7849,Lrat
7850,Plrg1
7851,Tlr2
7852,D930015E06Rik
7853,Mnd1
7854,Trim2
7855,Gm6525
7856,Fhdc1
7857,Arfip1
7858,Tigd4
7859,Tmem154
7860,Fbxw7
7861,Pet112l
7862,Fam160a1
7863,Glt28d2
7864,Sh3d19
7865,Rps3a
7866,Snord73a
7867,Rnu73b
7868,Lrba
7869,Mab21l2
7870,Dclk2
7871,Cd1d1
7872,Kirrel
7873,Etv3
7874,Arhgef11
7875,4933430H15Rik
7876,Pear1
7877,Prcc
7878,Hdgf
7879,Mrpl24
7880,Rrnad1
7881,Isg20l2
7882,Nes
7883,Gpatch4
7884,Apoa1bp
7885,Iqgap3
7886,Mef2d
7887,1700113A16Rik
7888,1700021C14Rik
7889,Cct3
7890,0610031J06Rik
7891,Tmem79
7892,Smg5
7893,Paqr6
7894,Pmf1
7895,Slc25a44
7896,Sema4a
7897,Lmna
7898,Mex3a
7899,Lamtor2
7900,Ubqln4
7901,Ssr2
7902,Arhgef2
7903,2810403A07Rik
7904,Rit1
7905,Syt11
7906,5830417I10Rik
7907,1500004A13Rik
7908,Gon4l
7909,Msto1
7910,Dap3
7911,Ash1l
7912,Rusc1
7913,Fdps
7914,Clk2
7915,Scamp3
7916,Fam189b
7917,Gba
7918,Mtx1
7919,Thbs3
7920,Muc1
7921,Trim46
7922,Krtcap2
7923,Dpm3
7924,Slc50a1
7925,Efna1
7926,Efna4
7927,Adam15
7928,Dcst1
7929,Zbtb7b
7930,Gm15417
7931,Lenep
7932,Flad1
7933,Cks1b
7934,Shc1
7935,Pygo2
7936,Pbxip1
7937,Pmvk
7938,Adar
7939,Ube2q1
7940,She
7941,Il6ra
7942,Atp8b2
7943,Hax1
7944,Gm19710
7945,Ubap2l
7946,4933434E20Rik
7947,1700094D03Rik
7948,Tpm3
7949,Nup210l
7950,Rps27
7951,Rab13
7952,Jtb
7953,Slc39a1
7954,Crtc2
7955,Dennd4b
7956,Gatad2b
7957,Slc27a3
7958,Ints3
7959,Npr1
7960,Ilf2
7961,Snapin
7962,2500003M10Rik
7963,S100a1
7964,S100a13
7965,S100a16
7966,S100a2
7967,S100a3
7968,S100a4
7969,S100a5
7970,S100a6
7971,Lor
7972,Tchh
7973,S100a11
7974,S100a10
7975,Them4
7976,C2cd4d
7977,Rorc
7978,Tdrkh
7979,Oaz3
7980,Mrpl9
7981,Riiad1
7982,Celf3
7983,Snx27
7984,Tuft1
7985,Pogz
7986,Psmb4
7987,Selenbp1
7988,Rfx5
7989,Pi4kb
7990,Zfp687
7991,Psmd4
7992,Pip5k1a
7993,Vps72
7994,Tmod4
7995,Scnm1
7996,Lysmd1
7997,Sema6c
7998,Gabpb2
7999,Mllt11
8000,Cdc42se1
8001,Gm128
8002,Prune
8003,Fam63a
8004,Anxa9
8005,Lass2
8006,Setdb1
8007,Gm4349
8008,Arnt
8009,Ctsk
8010,Golph3l
8011,Ensa
8012,Mcl1
8013,Adamtsl4
8014,Ecm1
8015,Tars2
8016,Rprd2
8017,Prpf3
8018,Mrps21
8019,C920021L13Rik
8020,Gm129
8021,BC028528
8022,Aph1a
8023,Anp32e
8024,Gm9054
8025,Plekho1
8026,Vps45
8027,Mir1946b
8028,Otud7b
8029,Mtmr11
8030,Sf3b4
8031,Bola1
8032,Hist2h2ab
8033,Hist2h2ac
8034,Hist2h2be
8035,Hist2h3c2
8036,Hist2h2aa1
8037,Hist2h3c1
8038,Hist2h4
8039,Hist2h3b
8040,Hist2h2bb
8041,Terc
8042,Gm15441
8043,Txnip
8044,Polr3gl
8045,Lix1l
8046,6330549D23Rik
8047,Rbm8a
8048,Pex11b
8049,Itga10
8050,Ankrd35
8051,Pias3
8052,Nudt17
8053,Polr3c
8054,Rnf115
8055,Cd160
8056,Pdzk1
8057,Gpr89
8058,Acp6
8059,Bcl9
8060,Chd1l
8061,Fmo5
8062,Prkab2
8063,Pde4dip
8064,Sec22b
8065,Notch2
8066,Phgdh
8067,Zfp697
8068,Wars2
8069,Spag17
8070,Wdr3
8071,Gdap2
8072,Fam46c
8073,Man1a2
8074,Trim45
8075,Ttf2
8076,Cd101
8077,Ptgfrn
8078,Igsf3
8079,Atp1a1
8080,Slc22a15
8081,Vangl1
8082,Ngf
8083,2410057H14Rik
8084,Tspan2
8085,Sike1
8086,Csde1
8087,Nras
8088,Ampd1
8089,Dennd2c
8090,Bcas2
8091,Trim33
8092,Atg4a
8093,Hipk1
8094,Dclre1b
8095,Gm15471
8096,Ap4b1
8097,Bcl2l15
8098,Ptpn22
8099,Rsbn1
8100,A130049A11Rik
8101,Phtf1
8102,Magi3
8103,Lrig2
8104,Slc16a1
8105,Fam19a3
8106,Ppm1j
8107,Rhoc
8108,Mov10
8109,Capza1
8110,St7l
8111,Wnt2b
8112,Cttnbp2nl
8113,1700095B22Rik
8114,Ddx20
8115,6530418L21Rik
8116,Rap1a
8117,Gm5547
8118,Atp5f1
8119,Wdr77
8120,Ovgp1
8121,1700027A23Rik
8122,2010016I18Rik
8123,Dennd2d
8124,Cept1
8125,Dram2
8126,4933421E11Rik
8127,AI504432
8128,Kcna2
8129,A630076J17Rik
8130,Hbxip
8131,Slc16a4
8132,Rbm15
8133,Fam40a
8134,Ahcyl1
8135,Csf1
8136,4933431E20Rik
8137,Gstm5
8138,Gstm7
8139,Gstm6
8140,Gstm2
8141,Gstm1
8142,Gstm4
8143,Ampd2
8144,Gnai3
8145,Amigo1
8146,Cyb561d1
8147,Atxn7l2
8148,Sypl2
8149,Psma5
8150,Sort1
8151,Psrc1
8152,Celsr2
8153,Sars
8154,1700013F07Rik
8155,Scarna2
8156,Tmem167b
8157,Taf13
8158,Wdr47
8159,Clcc1
8160,Gpsm2
8161,Stxbp3a
8162,Fndc7
8163,Prpf38b
8164,4921515J06Rik
8165,Fam102b
8166,Slc25a24
8167,Vav3
8168,Ntng1
8169,Prmt6
8170,Rnpc3
8171,S1pr1
8172,A930005H10Rik
8173,Dph5
8174,Slc30a7
8175,Extl2
8176,Vcam1
8177,Cdc14a
8178,Rtcd1
8179,Dbt
8180,Lrrc39
8181,Ccdc76
8182,Sass6
8183,Hiat1
8184,Slc35a3
8185,Agl
8186,Frrs1
8187,Palmd
8188,D3Bwg0562e
8189,Snx7
8190,Ptbp2
8191,Rwdd3
8192,Tmem56
8193,Alg14
8194,Cnn3
8195,Slc44a3
8196,A730020M07Rik
8197,F3
8198,Abcd3
8199,Arhgap29
8200,Abca4
8201,Gclm
8202,Dnttip2
8203,Bcar3
8204,Fnbp1l
8205,Pde5a
8206,4933405D12Rik
8207,1810037I17Rik
8208,Usp53
8209,Synpo2
8210,Sec24d
8211,Mettl14
8212,Prss12
8213,Snhg8
8214,Camk2d
8215,Larp7
8216,4930422G04Rik
8217,Alpk1
8218,Tifa
8219,Ap1ar
8220,5730508B09Rik
8221,Enpep
8222,Elovl6
8223,Gar1
8224,Pla2g12a
8225,Casp6
8226,Ccdc109b
8227,Sec24b
8228,Col25a1
8229,Ostc
8230,Rpl34
8231,Rpl34-ps1
8232,Lef1
8233,Hadh
8234,Cyp2u1
8235,Sgms2
8236,Papss1
8237,Aimp1
8238,Tbck
8239,Npnt
8240,Gstcd
8241,Ints12
8242,Ppa2
8243,Tet2
8244,Cenpe
8245,Bdh2
8246,Nhedc2
8247,Nhedc1
8248,Cisd2
8249,4930539J05Rik
8250,Ube2d3
8251,Manba
8252,Nfkb1
8253,Slc39a8
8254,Ppp3ca
8255,Ddit4l
8256,H2afz
8257,Dnajb14
8258,Lamtor3
8259,Dapp1
8260,Mttp
8261,Rg9mtd2
8262,Adh5
8263,Metap1
8264,Eif4e
8265,Mir1956
8266,Tspan5
8267,Rap1gds1
8268,Unc5c
8269,Pdlim5
8270,Gbp5
8271,Gbp7
8272,Gbp3
8273,Gbp2
8274,Ccbl2
8275,Gtf2b
8276,Pkn2
8277,Lmo4
8278,Hs2st1
8279,Sep15
8280,Sh3glb1
8281,Clca1
8282,Odf2l
8283,Znhit6
8284,Cyr61
8285,Bcl10
8286,2410004B18Rik
8287,Syde2
8288,Mcoln2
8289,Lpar3
8290,Ssx2ip
8291,Ctbs
8292,Spata1
8293,Gng5
8294,Rpf1
8295,4930503B20Rik
8296,Prkacb
8297,Ttll7
8298,Lphn2
8299,Ifi44
8300,Ptgfr
8301,Dnajb4
8302,Fubp1
8303,Nexn
8304,Fam73a
8305,Usp33
8306,Zzz3
8307,Ak5
8308,Pigk
8309,St6galnac3
8310,Msh4
8311,Rabggtb
8312,Acadm
8313,Tyw3
8314,Cryz
8315,Fpgt
8316,Lrriq3
8317,Zranb2
8318,Ptger3
8319,Ankrd13c
8320,Srsf11
8321,Lrrc40
8322,Depdc1a
8323,Wls
8324,Tmem68
8325,Tgs1
8326,2210414B05Rik
8327,Lyn
8328,6330407A03Rik
8329,Rps20
8330,Mos
8331,Plag1
8332,Chchd7
8333,Penk
8334,Impad1
8335,Fam110b
8336,Ubxn2b
8337,Sdcbp
8338,Nsmaf
8339,Tox
8340,Car8
8341,Rab2a
8342,Chd7
8343,Asph
8344,4930412C18Rik
8345,2610301B20Rik
8346,Plekhf2
8347,2310030N02Rik
8348,Trp53inp1
8349,Ccne2
8350,Ints8
8351,Dpy19l4
8352,1110037F02Rik
8353,Rad54b
8354,Fsbp
8355,Gem
8356,Pdp1
8357,1700123M08Rik
8358,Tmem67
8359,C430048L16Rik
8360,Rbm12b
8361,Fam92a
8362,Gm11818
8363,Runx1t1
8364,Otud6b
8365,Tmem55a
8366,Gm11837
8367,Tmem64
8368,Decr1
8369,Nbn
8370,Osgin2
8371,Ripk2
8372,A530072M11Rik
8373,Cpne3
8374,Fam82b
8375,Wwp1
8376,Atp6v0d2
8377,Ggh
8378,Ccnc
8379,2610029I01Rik
8380,Usp45
8381,4930528A17Rik
8382,Sfrs18
8383,Coq3
8384,6230409E13Rik
8385,Fbxl4
8386,Mms22l
8387,Ndufaf4
8388,Gpr63
8389,1810074P20Rik
8390,Manea
8391,Epha7
8392,Map3k7
8393,Bach2
8394,BC024582
8395,Casp8ap2
8396,Mdn1
8397,Lyrm2
8398,Ankrd6
8399,Rragd
8400,4933421O10Rik
8401,Ube2j1
8402,Gabrr2
8403,Pm20d2
8404,Srsf12
8405,Pnrc1
8406,Rngtt
8407,Spaca1
8408,Akirin2
8409,Orc3
8410,Rars2
8411,Slc35a1
8412,1810030N24Rik
8413,Zfp292
8414,Mob3b
8415,3110043O21Rik
8416,Aco1
8417,Ddx58
8418,Topors
8419,2010003O02Rik
8420,Ndufb6
8421,Aptx
8422,Dnaja1
8423,Mir207
8424,Smu1
8425,B4galt1
8426,Mir5123
8427,Bag1
8428,Chmp5
8429,Nfx1
8430,Nol6
8431,Ube2r2
8432,Ubap2
8433,Dcaf12
8434,Ubap1
8435,Kif24
8436,Nudt2
8437,AI464131
8438,1110017D15Rik
8439,1700066J24Rik
8440,2310028H24Rik
8441,Dnaic1
8442,Enho
8443,Cntfr
8444,2810432D09Rik
8445,Dctn3
8446,Sigmar1
8447,Galt
8448,Il11ra1
8449,Ccl27a
8450,4933409K07Rik
8451,N28178
8452,Dnajb5
8453,Vcp
8454,Fancg
8455,Pigo
8456,Stoml2
8457,B230312A22Rik
8458,Unc13b
8459,Atp8b5
8460,Rusc2
8461,Fam166b
8462,Tesk1
8463,Cd72
8464,Rmrp
8465,Ccdc107
8466,E130306D19Rik
8467,Tpm2
8468,Tln1
8469,Creb3
8470,Gba2
8471,Rgp1
8472,Npr2
8473,Hint2
8474,Tmem8b
8475,A630077J23Rik
8476,Reck
8477,Glipr2
8478,Clta
8479,Gne
8480,Gm12504
8481,Rnf38
8482,Melk
8483,Zcchc7
8484,Grhpr
8485,Zbtb5
8486,Polr1e
8487,Fbxo10
8488,Tomm5
8489,Rg9mtd3
8490,Exosc3
8491,Dcaf10
8492,Mcart1
8493,Shb
8494,Aldh1b1
8495,E230008N13Rik
8496,Tdrd7
8497,Tstd2
8498,Ncbp1
8499,Xpa
8500,5830415F09Rik
8501,Anp32b
8502,Nans
8503,Trim14
8504,Coro2a
8505,Tbc1d2
8506,Anks6
8507,Galnt12
8508,Col15a1
8509,Tgfbr1
8510,Alg2
8511,Sec61b
8512,Stx17
8513,Erp44
8514,Invs
8515,Tex10
8516,5730528L13Rik
8517,Murc
8518,Mrpl50
8519,Zfp189
8520,2810432L12Rik
8521,Rnf20
8522,2700081L22Rik
8523,Smc2
8524,Nipsnap3b
8525,Abca1
8526,AI427809
8527,Slc44a1
8528,Fsd1l
8529,Fktn
8530,Tmem38b
8531,Zfp462
8532,Rad23b
8533,Klf4
8534,Actl7b
8535,Ikbkap
8536,BC026590
8537,Ctnnal1
8538,D730040F13Rik
8539,Epb4.1l4b
8540,Ptpn3
8541,Akap2
8542,Txn1
8543,Lpar1
8544,Olfr267
8545,AI314180
8546,Ptgr1
8547,Dnajc25
8548,Gng10
8549,Ugcg
8550,Susd1
8551,Rod1
8552,Hsdl2
8553,E130308A19Rik
8554,1110054O05Rik
8555,Snx30
8556,Slc46a2
8557,Zfp37
8558,Slc31a2
8559,Fkbp15
8560,Slc31a1
8561,Cdc26
8562,Prpf4
8563,Wdr31
8564,Bspry
8565,Hdhd3
8566,Alad
8567,Pole3
8568,4933430I17Rik
8569,Rgs3
8570,Zfp618
8571,Col27a1
8572,Orm3
8573,Akna
8574,Whrn
8575,Atp6v1g1
8576,6330416G13Rik
8577,Tnfsf8
8578,Tnc
8579,Pappa
8580,Astn2
8581,Trim32
8582,Tlr4
8583,Cdk5rap2
8584,Megf9
8585,Tle1
8586,C630043F03Rik
8587,Aldoart1
8588,Kdm4c
8589,3110001D03Rik
8590,Ptprd
8591,D4Bwg0951e
8592,Mpdz
8593,Nfib
8594,Zdhhc21
8595,Ttc39b
8596,Snapc3
8597,Psip1
8598,4930473A06Rik
8599,Cntln
8600,Adamtsl1
8601,Rraga
8602,Haus6
8603,Plin2
8604,Dennd4c
8605,Rps6
8606,Acer2
8607,Mllt3
8608,BC057079
8609,Mir491
8610,Ptplad2
8611,Klhl9
8612,Gm12603
8613,Mtap
8614,Cdkn2a
8615,Cdkn2b
8616,Tusc1
8617,5830433M19Rik
8618,Plaa
8619,Gm12657
8620,Ift74
8621,Mysm1
8622,Jun
8623,Fggy
8624,9530080O11Rik
8625,Hook1
8626,Cyp2j6
8627,Cyp2j9
8628,Nfia
8629,Tm2d1
8630,Inadl
8631,Kank4
8632,Usp1
8633,Dock7
8634,Atg4c
8635,Alg6
8636,Itgb3bp
8637,Efcab7
8638,Pgm2
8639,Cachd1
8640,Raver2
8641,Jak1
8642,E130102H24Rik
8643,0610043K17Rik
8644,Ak4
8645,Leprot
8646,Lepr
8647,Pde4b
8648,Sgip1
8649,Wdr78
8650,Mier1
8651,Slc35d1
8652,Oma1
8653,Prkaa2
8654,Ppap2b
8655,Usp24
8656,Dhcr24
8657,Pars2
8658,Ttc4
8659,Heatr8
8660,Acot11
8661,Ssbp3
8662,Mrpl37
8663,Cyb5rl
8664,2210012G02Rik
8665,Tmem59
8666,Ldlrad1
8667,Lrrc42
8668,Hspb11
8669,Yipf1
8670,Tmem48
8671,Lrp8
8672,Magoh
8673,0610037L13Rik
8674,Cpt2
8675,Scp2
8676,Echdc2
8677,Zyg11b
8678,2010305A19Rik
8679,Gpx7
8680,Zcchc11
8681,Prpf38a
8682,Orc1
8683,Cc2d1b
8684,Zfyve9
8685,3110021N24Rik
8686,Btf3l4
8687,Txndc12
8688,Kti12
8689,Rab3b
8690,Nrd1
8691,Osbpl9
8692,Calr4
8693,Eps15
8694,Rnf11
8695,Cdkn2c
8696,Faf1
8697,Dmrta2
8698,Bend5
8699,Spata6
8700,Gm12824
8701,Foxd2
8702,9130206I24Rik
8703,Cmpk1
8704,Stil
8705,Tal1
8706,Cyp4b1
8707,4732418C07Rik
8708,Atpaf1
8709,Mob3c
8710,Mknk1
8711,Faah
8712,Nsun4
8713,Uqcrh
8714,Lrrc41
8715,Rad54l
8716,1520402A15Rik
8717,Pomgnt1
8718,Pik3r3
8719,Mast2
8720,Ipp
8721,Tmem69
8722,Gpbp1l1
8723,C530005A16Rik
8724,Ccdc17
8725,Nasp
8726,Akr1a1
8727,AV051173
8728,Prdx1
8729,Mmachc
8730,Ccdc163
8731,Tesk2
8732,Toe1
8733,Mutyh
8734,Hpdl
8735,Urod
8736,Hectd3
8737,Eif2b3
8738,Ptch2
8739,Btbd19
8740,Tctex1d4
8741,Plk3
8742,Rps8
8743,Snord55
8744,Kif2c
8745,Tmem53
8746,Rnf220
8747,Eri3
8748,Dmap1
8749,Slc6a9
8750,B4galt2
8751,Atp6v0b
8752,Dph2
8753,Ipo13
8754,Artn
8755,St3gal3
8756,Kdm4a
8757,Ptprf
8758,Hyi
8759,Szt2
8760,Med8
8761,Elovl1
8762,Cdc20
8763,Ebna1bp2
8764,Slc2a1
8765,Zfp691
8766,Ermap
8767,Ccdc23
8768,AU022252
8769,Lepre1
8770,Ybx1
8771,Ppih
8772,Ccdc30
8773,Ppcs
8774,Zmynd12
8775,AA415398
8776,Foxj3
8777,Hivep3
8778,Foxo6
8779,Scmh1
8780,Ctps
8781,Cited4
8782,Nfyc
8783,Mir30e
8784,Dem1
8785,Zfp69
8786,Smap2
8787,Zmpste24
8788,Rlf
8789,Ppt1
8790,Cap1
8791,Mycl1
8792,Trit1
8793,Ppie
8794,Pabpc4
8795,Macf1
8796,D830031N03Rik
8797,Ndufs5
8798,Akirin1
8799,Mycbp
8800,Rragc
8801,Pou3f1
8802,Utp11l
8803,Fhl3
8804,Sf3a3
8805,Mir697
8806,Inpp5b
8807,Mtf1
8808,1110065P20Rik
8809,Yrdc
8810,Cdca8
8811,9930104L06Rik
8812,Rspo1
8813,Gnl2
8814,Dnali1
8815,Snip1
8816,Meaf6
8817,Zc3h12a
8818,Mrps15
8819,Oscp1
8820,Lsm10
8821,Stk40
8822,Fam176b
8823,1700029G01Rik
8824,Thrap3
8825,Mtap7d1
8826,Trappc3
8827,Adprhl2
8828,Eif2c3
8829,Eif2c1
8830,Eif2c4
8831,Clspn
8832,5730409E04Rik
8833,Psmb2
8834,Ncdn
8835,AU040320
8836,Zmym4
8837,Sfpq
8838,Zmym1
8839,Zmym6
8840,Gm12942
8841,BC003266
8842,Gja4
8843,Zscan20
8844,Phc2
8845,A3galt2
8846,Zfp362
8847,Trim62
8848,Adc
8849,Ak2
8850,Rnf19b
8851,Fndc5
8852,S100pbp
8853,Yars
8854,C77080
8855,Sync
8856,Rbbp4
8857,Zbtb8os
8858,Zbtb8a
8859,Bsdc1
8860,1700125D06Rik
8861,Marcksl1
8862,Hdac1
8863,Eif3i
8864,2510006D16Rik
8865,Dcdc2b
8866,Iqcc
8867,Ccdc28b
8868,Txlna
8869,Kpna6
8870,Tmem39b
8871,Khdrbs1
8872,Ptp4a2
8873,E330017L17Rik
8874,Bai2
8875,Col16a1
8876,Pef1
8877,Tinagl1
8878,Fabp3
8879,Zcchc17
8880,Snrnp40
8881,Pum1
8882,Sdc3
8883,Ptpru
8884,Mecr
8885,Srsf4
8886,Epb4.1
8887,Ythdf2
8888,Gmeb1
8889,Rnu11
8890,Taf12
8891,Rab42-ps
8892,Snhg12
8893,Snora16a
8894,Snord99
8895,Trnau1ap
8896,Rcc1
8897,Snhg3
8898,Phactr4
8899,Med18
8900,Sesn2
8901,Atpif1
8902,Dnajc8
8903,Eya3
8904,Xkr8
8905,Smpdl3b
8906,Rpa2
8907,Ppp1r8
8908,Stx12
8909,Fam76a
8910,Fgr
8911,Ahdc1
8912,Wasf2
8913,Gpr3
8914,Map3k6
8915,Sytl1
8916,Tmem222
8917,Wdtc1
8918,Slc9a1
8919,Trnp1
8920,Nudc
8921,Gpatch3
8922,Gpn2
8923,Zdhhc18
8924,Pigv
8925,Arid1a
8926,Rps6ka1
8927,Hmgn2
8928,Dhdds
8929,Ubxn11
8930,Sh3bgrl3
8931,Ccdc21
8932,Zfp593
8933,E130218I03Rik
8934,Grrp1
8935,Pdik1l
8936,Trim63
8937,Extl1
8938,Pafah2
8939,Stmn1
8940,Paqr7
8941,2610002D18Rik
8942,Fam54b
8943,Sepn1
8944,Man1c1
8945,Ldlrap1
8946,Tmem57
8947,Tmem50a
8948,D4Wsu53e
8949,Syf2
8950,Runx3
8951,Clic4
8952,Srrm1
8953,A330049M08Rik
8954,Rcan3
8955,Nipal3
8956,Il28ra
8957,Srsf10
8958,Pnrc2
8959,Fuca1
8960,Hmgcl
8961,Gale
8962,Lypla2
8963,1110049F12Rik
8964,Tceb3
8965,Rpl11
8966,Id3
8967,E2f2
8968,Asap3
8969,Tcea3
8970,Zfp46
8971,Hnrnpr
8972,Luzp1
8973,Kdm1a
8974,Lactbl1
8975,Ephb2
8976,Zbtb40
8977,Wnt4
8978,Cdc42
8979,Hspg2
8980,Usp48
8981,Rap1gap
8982,Alpl
8983,Ece1
8984,Eif4g3
8985,Hp1bp3
8986,Sh2d5
8987,Kif17
8988,Ddost
8989,Pink1
8990,Cda
8991,Mul1
8992,Camk2n1
8993,Pla2g2d
8994,Pla2g2e
8995,Otud3
8996,Tmco4
8997,Htr6
8998,Nbl1
8999,Minos1
9000,Gm16287
9001,Capzb
9002,Pqlc2
9003,Akr7a5
9004,Mrto4
9005,C230096C10Rik
9006,Ubr4
9007,Iffo2
9008,Aldh4a1
9009,Arhgef10l
9010,Rcc2
9011,Padi6
9012,Padi4
9013,Gm13032
9014,Padi1
9015,Padi2
9016,Sdhb
9017,Atp13a2
9018,Mfap2
9019,Crocc
9020,Necap2
9021,Spata21
9022,D4Ertd22e
9023,Fbxo42
9024,6330545A04Rik
9025,Arhgef19
9026,Epha2
9027,Zbtb17
9028,Spen
9029,B330016D10Rik
9030,Fblim1
9031,Tmem82
9032,AI507597
9033,Slc25a34
9034,Plekhm2
9035,Ddi2
9036,Rsc1a1
9037,Dnajc16
9038,Casp9
9039,Efhd2
9040,Tmem51
9041,Gm10565
9042,Kazn
9043,Prdm2
9044,Pramef8
9045,Dhrs3
9046,Vps13d
9047,Tnfrsf1b
9048,Tnfrsf8
9049,Smarca5-ps
9050,Gm13212
9051,Gm13242
9052,Gm13139
9053,1700029I01Rik
9054,Gm13238
9055,Gm13251
9056,Gm13247
9057,Gm13152
9058,Gm13157
9059,Rps19-ps3
9060,Zfp933
9061,Miip
9062,Fv1
9063,Mfn2
9064,Plod1
9065,2510039O18Rik
9066,Clcn6
9067,Mthfr
9068,Agtrap
9069,Mad2l2
9070,Fbxo6
9071,Fbxo44
9072,Fbxo2
9073,Ubiad1
9074,Mtor
9075,Angptl7
9076,Exosc10
9077,Srm
9078,Tardbp
9079,Casz1
9080,Pex14
9081,Dffa
9082,Cort
9083,Apitd1
9084,Pgd
9085,Kif1b
9086,Ube4b
9087,Rbp7
9088,Nmnat1
9089,Lzic
9090,Ctnnbip1
9091,Clstn1
9092,Pik3cd
9093,Tmem201
9094,Slc25a33
9095,Spsb1
9096,H6pd
9097,Gpr157
9098,Eno1
9099,Rere
9100,Errfi1
9101,Park7
9102,Tnfrsf9
9103,Per3
9104,Vamp3
9105,Camta1
9106,Dnajc11
9107,Thap3
9108,Phf13
9109,Klhl21
9110,Zbtb48
9111,Nol9
9112,Plekhg5
9113,Tnfrsf25
9114,Espn
9115,Acot7
9116,Gpr153
9117,Icmt
9118,Rnf207
9119,Rpl22
9120,Chd5
9121,Kcnab2
9122,Nphp4
9123,A430005L14Rik
9124,Dffb
9125,BC046331
9126,Lrrc47
9127,1190007F08Rik
9128,Wdr8
9129,Tprgl
9130,Prdm16
9131,2810405K02Rik
9132,Tnfrsf14
9133,Pank4
9134,Pex10
9135,Rer1
9136,Morn1
9137,Ski
9138,2610002J02Rik
9139,Prkcz
