,Club_respiratory,Basal_respiratory,Ciliated_respiratory,Tuft_respiratory,Neuroendocrine_respiratory,Goblet_respiratory,Ionocyte_respiratory
Msantd2,0.018096777,0.03270555,0.12555405,0.026159171,0.012720667,0.022478938,0.0
Esam,0.0010012343,0.0012481355,0.00982542,0.013810633,0.0,0.0,0.0
Vsig2,0.0012647778,0.00091654464,0.0,0.39674845,0.0,0.0,0.0
Nrgn,0.0010675968,0.0,0.002334385,0.978856,0.0,0.0,0.0
Spa17,0.07704769,0.07238483,1.4467187,0.57925344,0.10737962,0.05286836,0.2783034
Siae,0.02717708,0.029508473,0.037544575,0.02919052,0.02649358,0.07481831,0.0
Tbrg1,0.61466837,0.5316003,0.5691373,0.60560495,0.58764976,0.6517421,0.5046941
Vwa5a,0.05868692,0.07714171,0.16582991,0.030184215,0.05453374,0.046208903,0.11255853
Olfr920,0.0021777684,0.001999242,0.0,0.0,0.0,0.0,0.0
AW551984,0.0007933553,0.0,0.0,0.040881526,0.060222168,0.0,0.0
Zfp202,0.003694831,0.006183844,0.0,0.018214755,0.0,0.0,0.0
Scn3b,0.006619075,0.02757277,0.18686421,0.005111028,0.031701177,0.021264702,0.0
Gramd1b,0.044437457,0.0053096274,0.065727666,0.04373555,0.054234233,0.04286059,0.06005039
Clmp,0.0016564277,0.0,0.0,0.0,0.0,0.0,0.0
Hspa8,1.3068156,2.5378296,2.7035441,1.7297989,2.8113205,1.6586798,2.4882147
4931429I11Rik,0.00048252428,0.0006186809,0.093584254,0.0,0.026995383,0.0,0.0
Ubash3b,0.0031355242,0.008833699,0.008332667,0.0,0.0138664795,0.0026415898,0.0
Sorl1,0.2567519,0.16162577,0.5989178,0.18708803,0.13748685,0.06935668,0.18014717
Sc5d,0.094961956,0.0874534,0.0842246,0.12316671,0.3814082,0.10132114,0.15300633
Tecta,0.0006492659,0.0013594832,0.004451059,0.0,0.0,0.0,0.0
Tbcel,0.07464845,0.106019735,0.65072215,0.11432155,0.07519969,0.037105113,0.24978504
Gm16322,0.0,0.0,0.0030144718,0.0,0.0,0.0,0.0
Grik4,0.00015297328,0.0003734878,0.0,0.0,0.0,0.0,0.0
Arhgef12,0.2044525,0.16432492,0.18966672,0.2519971,0.11128044,0.06761435,0.15877523
Tmem136,0.009870038,0.0090716565,0.0,0.031048264,0.0,0.0,0.0
Pou2f3,0.017841646,0.0037323022,0.009089468,0.5147611,0.0,0.0,0.0
Oaf,0.031405978,0.08197768,0.008122725,0.012313397,0.11013525,0.012362627,0.044171333
Trim29,0.055541903,0.36672485,0.015045922,0.0836519,0.13128649,0.014878958,0.2567081
Pvrl1,0.049836986,0.18615778,0.02267585,0.09583201,0.12457991,0.015586993,0.23076764
Gm3898,0.00027413428,0.0011606994,0.0,0.0,0.0,0.0,0.0
Thy1,0.0006096091,0.0005182001,0.0,0.008625088,0.0,0.0,0.0
Rnf26,0.032910656,0.053324226,0.04293811,0.030492939,0.070390284,0.010187006,0.0
Usp2,0.07139247,0.11209527,0.70675355,0.05615539,0.2976614,0.16007449,0.24084343
Gm26737,0.0008167922,0.0017726746,0.006453972,0.0,0.0,0.0,0.0
Gm10687,0.0,0.0002493815,0.0,0.0,0.0,0.0,0.056016013
Mcam,0.00075178087,0.0030843704,0.0,0.0,0.012720667,0.0,0.0
Cbl,0.05250706,0.07991618,0.10947661,0.13986377,0.06388866,0.043830436,0.11363518
Ccdc153,0.030428065,0.04217041,3.2040014,0.059486378,0.031151688,0.0026595814,0.0
Pdzd3,0.0014919637,0.0002454001,0.0026809818,0.0,0.0,0.029451644,0.0
Nlrx1,0.0358165,0.014861474,0.05782658,0.07354986,0.039319873,0.06401468,0.045528196
Abcg4,0.0,0.000461092,0.0,0.0,0.0,0.0,0.0
Hinfp,0.0073187165,0.007269911,0.009054185,0.009137199,0.0,0.0,0.0
C2cd2l,0.07241178,0.040450104,0.29684314,0.20372958,0.1378798,0.05777807,0.1647694
Dpagt1,0.055390388,0.056637976,0.0216747,0.07445053,0.07107847,0.062447283,0.054566365
H2afx,0.13560915,0.19218014,0.30658606,0.23466776,0.22625065,0.22112292,0.21928899
Hmbs,0.15412799,0.1290447,0.064805515,0.18619402,0.11571523,0.19117396,0.2324988
Vps11,0.05131362,0.05480847,0.085358046,0.18529397,0.061926026,0.01856533,0.05716916
Hyou1,0.029123299,0.026306469,0.049525592,0.01612182,0.023256129,0.052557442,0.0
Slc37a4,0.0394099,0.040018376,0.041315194,0.023812424,0.079030916,0.031031314,0.117460966
Trappc4,0.50107676,0.6271543,0.62888134,0.7481777,0.69334644,0.39671454,0.24548659
Rps25,0.6238195,1.1309623,0.61421597,0.99461454,1.2370728,0.52631956,0.7896392
Ccdc84,0.038005136,0.0599915,0.06433043,0.031162485,0.12714238,0.055256378,0.09953095
Upk2,0.116622545,0.054895103,0.007853267,0.0,0.05344169,0.0,0.0
C030014I23Rik,0.05571844,0.0744027,0.06354125,0.08977084,0.07255203,0.0921645,0.036243048
Bcl9l,0.08814616,0.116655074,0.2550681,0.07712372,0.14850897,0.04202444,0.0
Cxcr5,0.0,0.0001675231,0.0076833433,0.0,0.0,0.0,0.0
Ddx6,0.16776617,0.15944238,0.27092662,0.2927802,0.23458594,0.15352781,0.19218805
Phldb1,0.019316416,0.042931467,0.011441391,0.0121496385,0.0,0.01543316,0.0
Arcn1,0.17204788,0.11773787,0.106337965,0.24342848,0.20791508,0.24573252,0.28251162
Ift46,0.112721466,0.108869694,0.7810566,0.21685247,0.1089795,0.12478919,0.113900654
Tmem25,0.024696123,0.013530542,0.0,0.0329715,0.01942644,0.011804559,0.0
Ttc36,0.6996648,0.15717216,0.21402556,0.1705294,0.085106574,0.07267488,0.10568178
Kmt2a,0.07717416,0.10954586,0.13143258,0.19680099,0.15316181,0.065255396,0.05963057
Atp5l,0.0019274782,0.0030161436,0.0017122428,0.0,0.0,0.0,0.0
Ube4a,0.051313758,0.03186159,0.077389285,0.09440063,0.0734426,0.068644926,0.055948164
Cd3d,0.0,0.00029208418,0.0,0.0,0.0,0.0,0.0
Cd3e,0.0,0.00034273326,0.0,0.0,0.0,0.0,0.0
Mpzl2,0.15183546,0.2994449,0.027202575,0.06899576,0.07769991,0.12572338,0.09587361
Mpzl3,0.05973366,0.03670249,0.02202475,0.06488062,0.021862978,0.0385981,0.0
Amica1,0.003301466,0.010736711,0.0024076395,0.0,0.0,0.0,0.0
Gm10684,0.00050557416,0.0,0.0,0.0,0.0,0.0,0.0
Scn2b,0.00022717661,0.00032553772,0.0,0.0,0.0,0.009629357,0.0
Tmprss4,0.1649797,0.03388326,0.2735557,0.16525897,0.43625733,0.091537096,0.23240346
Gm17099,0.00031412754,0.00032919916,0.0,0.0,0.0,0.0,0.0
BC049352,0.000191014,0.000293144,0.0059723235,0.0,0.0,0.0,0.0
Il10ra,0.0007540389,0.0012656746,0.0021100694,0.0,0.0,0.0,0.0
1700003G13Rik,0.0010063384,0.00056765985,0.0026881425,0.008414838,0.012841369,0.0,0.0
Tmprss13,0.04383022,0.020534892,0.038655728,0.0,0.06412668,0.010563259,0.17395104
Fxyd6,0.008114294,0.0053296927,0.045672145,1.6302223,0.25493795,0.0060288636,0.21734199
Fxyd2,0.0066842744,0.007217236,0.039781224,0.007766566,0.09711053,0.011325538,0.1089216
4833428L15Rik,0.0,0.0010023664,0.08306684,0.01134025,0.0,0.0,0.0
Dscaml1,0.00019853152,0.0044223447,0.015112904,0.0655335,0.028273396,0.0,0.0
Cep164,0.08709377,0.16246448,0.42385998,0.19899243,0.17739959,0.055571247,0.06005039
Bace1,0.028198488,0.022177417,0.021734914,0.067875296,0.032468945,0.045923263,0.0
Gm16536,0.013930214,0.015804593,0.08344244,0.024213023,0.019601319,0.008111401,0.0
Rnf214,0.03000213,0.039895907,0.23603086,0.030866306,0.063862585,0.010187006,0.0
Pcsk7,0.03985887,0.041683584,0.049752194,0.059063222,0.01217071,0.0969401,0.043514945
Tagln,0.0026752476,0.0008485285,0.0,0.0,0.0037907169,0.008973947,0.0
Sidt2,0.07383312,0.07772662,0.04819278,0.07407333,0.10374344,0.08047038,0.1160664
Pafah1b2,0.17131472,0.23710737,0.35059804,0.21925917,0.43634772,0.11351791,0.13007344
Sik3,0.044349287,0.03236551,0.11595733,0.121542,0.083553046,0.025883311,0.109045506
Apoa1,0.0009204116,0.00096728385,0.0022802523,0.0,0.032007758,0.0,0.0
Zpr1,0.10950523,0.17416242,0.13172702,0.17924409,0.20021248,0.06949077,0.1648793
Bud13,0.017820245,0.022093741,0.055666745,0.015927097,0.0,0.0,0.0
4930448E22Rik,0.0,0.00029792511,0.0,0.0,0.0,0.0,0.0
2900052N01Rik,0.0,0.00034216134,0.0,0.0,0.0,0.0,0.0
Cadm1,0.07967383,0.14540763,0.33677837,0.2652397,0.43808386,0.36362827,0.07470785
Nxpe2,0.0,0.0,0.0,0.04227185,0.0,0.0060288636,0.0
Nxpe4,0.00025436896,0.0,0.0,0.026375951,0.012556229,0.008378324,0.0
Rexo2,0.775275,0.9817035,1.1940746,0.9126736,1.0713001,0.9141798,1.241713
Rbm7,0.26406506,0.5677727,0.2622803,0.4121313,0.51229316,0.28951126,0.5071279
Gm5617,0.23781143,0.12070587,0.75469756,0.57408047,0.16772322,0.1007002,0.21813165
Nnmt,0.0021206567,0.00058445305,0.0,0.0,0.0,0.0,0.0
Zbtb16,0.031405058,0.04589389,0.012099656,0.0,0.033779364,0.007104906,0.0
Htr3a,0.0,0.00051160494,0.0,0.012362224,0.033273965,0.0,0.0
Usp28,0.010416649,0.035985593,0.015203797,0.039084014,0.01942644,0.0,0.0
1700042D02Rik,0.0,0.00045444566,0.0,0.0,0.0,0.0,0.0
Zw10,0.031439878,0.0464645,0.041901562,0.07604602,0.059993114,0.022904558,0.052572608
Tmprss5,0.0,0.0,0.0,0.0,0.0,0.0026415898,0.0
Ankk1,0.0009499116,0.00044618765,0.016864592,0.0,0.0,0.0,0.0
Ttc12,0.006550467,0.010195188,0.40093386,0.039149333,0.0,0.011968601,0.0
Ncam1,0.00088158395,0.0013014303,0.0026238784,0.05177927,0.22880602,0.0,0.0
Gm11149,0.0,0.00040505957,0.0,0.0,0.0,0.0,0.0
Rpl10-ps3,0.00039849748,0.0012033755,0.0,0.0,0.0,0.0,0.0
Plet1os,0.0009875279,0.00095676334,0.0037138897,0.0,0.0,0.0,0.0
Plet1,0.3564076,0.088182576,2.1348567,0.63702446,0.21247886,0.69192296,0.38163584
Pts,0.46081167,0.49788943,0.74129105,0.8465557,0.73937863,0.24318708,0.7275852
Bco2,0.016598633,0.004417548,0.025768535,0.0,0.0,0.0,0.0
Tex12,0.00032332042,0.0,0.0,0.0,0.0,0.0,0.0
Il18,0.06379664,0.012501854,0.03561303,0.24808587,0.07824794,0.006392212,0.117322735
Sdhd,0.5567848,0.7273847,0.92257434,0.8405217,0.88181347,0.5505798,0.7084202
Timm8b,0.5887798,0.48190084,0.62898666,0.7284171,0.44287395,0.3936951,0.81178194
AU019823,0.0397937,0.067825355,0.13926283,0.09114348,0.058725912,0.03693724,0.0
Pih1d2,0.025522336,0.045593336,0.93398213,0.028171886,0.092619985,0.007835134,0.0
Dlat,0.10673686,0.1785303,0.16511406,0.18460299,0.1981134,0.06544778,0.18618561
Dixdc1,0.048116777,0.015027855,0.1099767,0.12433955,0.051112447,0.052484173,0.054051638
2310030G06Rik,0.15090913,0.11776468,0.23562527,0.21248996,0.13322501,0.12778068,0.17867419
Hspb2,0.0053635887,0.0002928508,0.0,0.0,0.0,0.0,0.0
Cryab,0.03659233,0.017673075,0.024940372,0.065855876,0.043357152,0.3456481,0.044171333
1110032A03Rik,0.21477427,0.18568797,1.0535922,0.35867172,0.34458998,0.118561365,0.45531443
Fdxacb1,0.034451842,0.026151933,0.051979676,0.021767143,0.009538761,0.056303993,0.0
Alg9,0.06410503,0.047165155,0.123249814,0.07394765,0.03903743,0.119008124,0.11199533
Ppp2r1b,0.035570137,0.06285812,0.047819585,0.06299395,0.11562575,0.018398393,0.065023705
Sik2,0.029003233,0.024378475,0.0620357,0.059804857,0.055644512,0.018034749,0.052572608
Layn,0.0034178977,0.01592459,0.027764607,0.0,0.0,0.0,0.0
4833427G06Rik,0.0035521945,0.0055955285,0.8475513,0.0,0.0,0.017777864,0.0
Btg4,0.0021455004,0.0033843294,0.17871,0.007974381,0.0,0.0,0.043569736
Pou2af1,0.0011774576,0.00062558876,0.0,0.0,0.0,0.0,0.0
Gm684,0.13627693,0.17602515,0.15790854,0.27851242,0.10903129,0.08065556,0.20730862
2010007H06Rik,0.0900396,0.06035802,0.10773692,0.0321978,0.059470817,0.04584026,0.0632273
1810046K07Rik,0.0016828522,0.00092680816,0.0,1.0764745,0.0,0.0,0.0
Arhgap20,0.001569906,0.00070365495,0.0,0.0,0.03887646,0.0,0.0
Arhgap20os,0.0,0.0,0.0,0.0,0.0,0.0,0.11869915
Fdx1,0.9349878,0.9876663,0.67175084,0.7288942,0.8650708,0.7054288,1.0741928
Rdx,0.18794939,0.29277605,0.25217396,0.33760527,0.32436964,0.20320378,0.31297663
Zc3h12c,0.0047485987,0.006358865,0.008726819,0.0,0.0,0.0,0.0
Ddx10,0.031649586,0.062661655,0.047862526,0.03644939,0.07594438,0.037929308,0.0
4930510E17Rik,0.0,0.0,0.0022788204,0.0,0.0,0.0,0.0
Exph5,0.054607216,0.048233423,0.07184004,0.04789088,0.025619209,0.023294082,0.09737238
Kdelc2,0.017211,0.03470466,0.014393161,0.036091335,0.023159025,0.019217845,0.0
4930550C14Rik,0.0048969355,0.0059800236,0.10687143,0.0,0.0,0.0,0.0
Atm,0.0112648755,0.014689984,0.013211562,0.0066160145,0.043007255,0.008466246,0.0
Npat,0.011179015,0.019510526,0.010401676,0.034495696,0.05993093,0.0,0.06005039
Acat1,0.28171378,0.40579954,0.6544817,0.3361858,0.28591534,0.30831912,0.2717129
Cul5,0.06446607,0.0688645,0.07527072,0.057689764,0.059909027,0.008973947,0.0
Gm16124,0.04271424,0.067601435,0.18595035,0.15055165,0.12491087,0.049391963,0.043514945
Slc35f2,0.0,0.002765716,0.0,0.0,0.0,0.0,0.0
Gm16380,0.0005072862,0.0017936216,0.0,0.0,0.0,0.0,0.0
Elmod1,0.0007846516,0.00060297863,0.13972816,0.004870041,0.0037907169,0.0,0.0
Tnfaip8l3,0.0016436427,0.001434662,0.0,0.008625088,0.012841369,0.0,0.0
Gldn,0.00021399376,0.00023616658,0.0,0.0,0.0,0.0,0.0
Dmxl2,0.0018779855,0.002865498,0.02720592,0.119894825,0.030897195,0.004732408,0.0
Sh2d7,0.0014926923,0.0011011795,0.0023874103,0.9851085,0.0,0.0,0.0
Cib2,0.042728014,0.18523848,0.021517932,0.084011815,0.26648042,0.024553098,0.21841383
Idh3a,0.24481317,0.51555073,0.73416466,0.40592146,0.6610698,0.18375541,0.6049642
Acsbg1,0.00036415728,0.0032321336,0.0,0.011131553,0.0,0.0,0.0
Dnaja4,0.28391618,0.3953726,1.4057152,0.15992416,0.71907943,0.13789621,0.40667662
Wdr61,0.365689,0.5664686,0.45805207,0.50666374,0.6523008,0.35549304,0.4961097
Crabp1,0.0009600834,0.00022764468,0.0,0.0,0.0,0.08648434,0.0
Ireb2,0.018156843,0.023910541,0.043394748,0.0797817,0.0,0.010438844,0.0
Hykk,0.00046704424,0.0,0.0,0.0,0.0,0.0,0.0
AY074887,0.0003557648,0.0025646652,0.0017119825,0.0,0.0,0.0,0.0
Psma4,0.52914566,0.5310619,0.45592672,0.46764737,0.7027331,0.26558617,0.4463859
Chrnb4,0.000554131,0.0,0.0,0.0,0.026564037,0.0,0.0
Ube2q2,0.051130887,0.09162353,0.037286323,0.13961625,0.08876931,0.04059409,0.062012468
Fbxo22,0.1476722,0.23485464,0.3612436,0.33389056,0.23709303,0.12505184,0.30881673
Nrg4,0.0015685869,0.002732718,0.004528274,0.0,0.012257021,0.0,0.0
AI118078,0.00023576693,0.0005906962,0.0,0.0,0.0,0.0,0.0
Etfa,0.65088755,0.95417833,1.2667423,0.45543942,0.67072946,0.44069436,0.89353967
Scaper,0.041538335,0.043346323,0.05688011,0.04533239,0.029987613,0.02531774,0.052572608
Rcn2,0.2683499,0.3658485,0.2738141,0.49053696,0.42805395,0.31217194,0.2819596
Pstpip1,0.002776881,0.0035638558,0.0,0.18413211,0.05126824,0.01333063,0.0
Tspan3,0.31016332,0.6545492,1.0518554,0.85564846,1.3549328,0.5930002,0.71499723
Peak1,0.010635782,0.032804813,0.041785084,0.00925151,0.03387596,0.0,0.11318307
Hmg20a,0.029468987,0.03150362,0.049122576,0.031668894,0.09780594,0.010770983,0.05716916
Lingo1,0.0,0.0,0.010203236,0.0,0.0,0.0,0.0
Odf3l1,0.0,0.0,0.0,0.0,0.0,0.0026415898,0.0
Cspg4,0.00017162478,0.0018767851,0.0,0.0,0.0,0.0,0.053029496
Snx33,0.03742359,0.02638298,0.028375443,0.04578139,0.036012813,0.016543591,0.16547768
Imp3,0.4714206,0.6174187,0.2686996,0.885605,0.89691037,0.48585793,0.5785822
Snupn,0.032709062,0.0351543,0.05127974,0.08536852,0.05741033,0.03924306,0.0
Ptpn9,0.035127997,0.03701726,0.022457607,0.10782166,0.027898112,0.039143037,0.0
Sin3a,0.045644213,0.057722356,0.11277921,0.105493404,0.14482105,0.106822796,0.19723779
2700012I20Rik,0.0056368443,0.0058262185,0.004802008,0.01134025,0.0,0.0,0.0
Man2c1os,0.007494061,0.0063155964,0.011914301,0.008028603,0.0038880233,0.008378324,0.0
Man2c1,0.0864292,0.08343863,0.11696839,0.05466349,0.121261664,0.074589334,0.15977176
Neil1,0.030535366,0.040089525,0.015894959,0.031370796,0.05960064,0.0,0.047553845
Commd4,0.39347056,0.50898516,0.39318946,0.5400979,0.555467,0.271667,0.6621955
1700017B05Rik,0.024350584,0.022188064,0.09022764,0.005941756,0.07796338,0.025716906,0.0
Ppcdc,0.0596977,0.072992474,0.18644296,0.052986212,0.08106774,0.06222959,0.0
Scamp5,0.0021676421,0.00061109575,0.0018606522,0.011025557,0.032292616,0.0,0.0
Rpp25,0.0010134454,0.0003508113,0.0,0.008414838,0.0,0.0,0.0
Cox5a,0.9667687,1.0708604,1.4198691,1.6258059,1.2433994,0.76082855,2.0570874
Gm26631,0.0036301888,0.0027049666,0.0032936349,0.0075441427,0.0,0.0,0.0
Fam219b,0.033766396,0.068417534,0.028719006,0.047191754,0.061245997,0.013110732,0.0
Mpi,0.042919386,0.034985866,0.027684597,0.049308848,0.085288905,0.04050802,0.0
Scamp2,0.27182025,0.27214986,0.22695242,0.2854036,0.40798774,0.24297127,0.49291083
Ulk3,0.024918342,0.030198373,0.033767857,0.05831732,0.030344844,0.026452558,0.0
Cplx3,0.00054714637,0.00021422852,0.0,0.0,0.0,0.0,0.0
Lman1l,0.0022803259,0.0024775506,0.0046456126,0.0,0.046244685,1.0015358,0.0
Csk,0.114301376,0.08783391,0.112307906,0.34403226,0.16500948,0.07904331,0.06005039
Edc3,0.02908011,0.030408556,0.06518229,0.04510502,0.038609236,0.026757527,0.11721956
Clk3,0.16132495,0.16053852,0.11030692,0.100591674,0.11003635,0.17500171,0.21827745
Arid3b,0.00647765,0.010529368,0.018687805,0.041391917,0.021136006,0.009071959,0.0
Ubl7,0.21661216,0.33571175,0.18136682,0.40451038,0.3652618,0.17012134,0.3298786
Sema7a,0.0,0.0003164675,0.0,0.124928296,0.0,0.0,0.0
Gm17322,0.00055206637,0.0,0.0,0.1916715,0.0,0.0,0.0
Cyp11a1,0.00015636632,0.0003308726,0.003687735,0.041878894,0.0,0.0,0.0
Ccdc33,0.0049420106,0.0048588165,0.81192756,0.019214746,0.071433306,0.0,0.0
Gm16130,0.0,0.00021716376,0.0,0.0,0.0,0.0,0.0
Stra6,0.006311785,0.0018904047,0.003346541,0.0,0.046515297,0.0,0.0
Gm16131,0.00024078041,0.0,0.0,0.0,0.0,0.0,0.0
Islr,0.007617678,0.0024415432,0.0,0.0,0.0,0.0,0.062012468
Islr2,0.0006460958,0.0022741517,0.0025430624,0.0,0.0,0.0,0.0
Pml,0.039674062,0.03562154,0.0474751,0.058218293,0.042597577,0.09654888,0.0
Stoml1,0.05431598,0.08756763,0.097833864,0.08533816,0.030053213,0.08026242,0.15913023
Loxl1,0.01149684,0.0012073906,0.002106335,0.008300223,0.0,0.0,0.0
6030419C18Rik,0.0005678951,0.011746823,0.0,0.0,0.016995415,0.0,0.0
Cd276,0.003090994,0.0067865923,0.012202515,0.0,0.0,0.0053484025,0.0
Nptn,0.22195806,0.38675165,0.28624475,0.45128322,0.7885571,0.23126906,0.35788935
Rec114,0.0,0.0008499878,0.0017638121,0.009235434,0.041261118,0.0,0.0
Hcn4,0.0001982308,0.0005135291,0.0,0.0,0.016961047,0.0,0.0
Neo1,0.07542996,0.09991598,0.03714568,0.08502881,0.06492526,0.036013573,0.0
Adpgk,0.046645105,0.07389257,0.03816284,0.06854545,0.0613409,0.04488325,0.11530229
Bbs4,0.03758343,0.071428955,0.22389469,0.09798605,0.20114845,0.011804559,0.08708468
Arih1,0.12812935,0.13985713,0.14188537,0.1776859,0.18930535,0.16567259,0.16161813
Tmem202,0.0037228167,0.0038988963,0.0058023687,0.0,0.0,0.0,0.0
Hexa,0.30368853,0.2577886,0.22768912,0.68017083,0.39445576,0.24198028,0.8644388
Celf6,0.00087644666,0.00017690593,0.0041289544,0.0061555165,0.074698195,0.0,0.0
Parp6,0.041460548,0.06394153,0.03274994,0.054564994,0.17949815,0.033623304,0.106742255
Pkm,1.323115,1.6025445,1.0828393,1.1223466,1.5220013,0.9205995,1.3551457
Gramd2,0.09293192,0.06388049,0.34096393,0.024790846,0.07686924,0.060182452,0.044171333
Senp8,0.016180042,0.0373911,0.025640147,0.025881605,0.03264231,0.0,0.0
Myo9a,0.011496814,0.019082071,0.011479734,0.0,0.018520167,0.0026595814,0.0
Nr2e3,0.0006179316,0.0,0.0,0.0,0.0,0.0,0.0
Thsd4,0.028272562,0.011617994,0.012412472,0.020530501,0.0,0.015088079,0.0
Lrrc49,0.014947243,0.028428674,0.14075455,0.0,0.037354782,0.0,0.0
B930082K07Rik,0.0050300597,0.0071104392,0.009399189,0.0,0.0,0.0,0.0
Larp6,0.0009139644,0.00633265,0.0,0.0,0.016023153,0.0,0.0
Uaca,0.03872407,0.015511082,0.10034733,0.024712378,0.040324826,0.10132137,0.0
Gm9869,0.0001782003,0.0,0.0018285475,0.0066160145,0.0,0.0,0.0
Gm10655,0.008209815,0.018327687,0.007248662,0.0053971154,0.031617723,0.0,0.0
Tle3,0.28413376,0.24136926,0.42765114,0.41191068,0.24944936,0.2561262,0.42524835
Rplp1,2.5844824,3.3049912,2.3555503,3.1414464,2.6673536,2.33182,3.1092362
Kif23,0.022665638,0.031844802,0.02169404,0.0,0.022864545,0.0,0.10350202
Paqr5,0.15037686,0.1462613,0.24763016,0.036416966,0.0155938985,0.015044347,0.103565335
Glce,0.023332475,0.031020537,0.019388879,0.07827513,0.06371782,0.03277155,0.1463107
Anp32a,0.5970806,0.86240476,0.7568636,0.73825043,0.84091777,0.31400013,0.4689331
Coro2b,0.0046044383,0.006171229,0.025976641,0.1274773,0.011103925,0.0,0.0
Itga11,0.0014677183,0.0002669582,0.03115851,0.0,0.0,0.0,0.0
Fem1b,0.056927685,0.06098687,0.13763006,0.08661312,0.09777811,0.011325538,0.0
Cln6,0.08789603,0.13092037,0.06906225,0.15083085,0.15709533,0.06509307,0.26171982
Calml4,0.008714264,0.00532649,1.387499,0.12442924,0.01217071,0.009996302,0.05716916
Pias1,0.07964021,0.1313595,0.08632563,0.10269951,0.111608095,0.027545074,0.052572608
Skor1,0.0,0.0003043497,0.0,0.0,0.0,0.0,0.0
Map2k5,0.06816248,0.092537254,0.080930546,0.054602917,0.0784552,0.03268746,0.22635669
2300009A05Rik,0.17579883,0.18001261,0.3343415,0.47894707,0.42169407,0.10588625,0.294476
Iqch,0.0013468488,0.0048969593,0.026635194,0.0,0.0,0.0,0.0
Aagab,0.061259393,0.12060582,0.120027535,0.095896974,0.18157287,0.03327897,0.099579826
Smad3,0.07060566,0.06116964,0.041421298,0.03617356,0.0,0.033633146,0.051952843
Smad6,0.061321788,0.1246593,0.047757395,0.0501063,0.0038880233,0.040790465,0.18876083
Zwilch,0.0019036018,0.0044168024,0.0,0.0029765114,0.0,0.0,0.0
Rpl4,2.1446383,3.352334,1.7330128,2.9452143,3.0250013,2.128404,2.919478
Snapc5,0.2948127,0.30205166,0.32865393,0.56913304,0.4187738,0.3106677,0.27846995
Map2k1,0.14507692,0.1701984,0.06748819,0.18632384,0.21906179,0.0430751,0.096142344
Uchl4,0.007494557,0.017612426,0.011764845,0.023280153,0.022150138,0.014126849,0.0
Tipin,0.06499992,0.13044256,0.07948481,0.09884157,0.08452628,0.07336734,0.083796896
Dis3l,0.019213647,0.02284624,0.025886795,0.050396908,0.0072553554,0.018730083,0.0
Megf11,0.0019763778,0.013283352,0.0060628364,0.009042898,0.0050016656,0.0,0.0
Rab11a,0.62911695,0.6838663,0.80423355,0.89761543,1.0296866,0.5978461,0.8217896
Dennd4a,0.0057612844,0.005129464,0.029180706,0.0,0.062470004,0.02505083,0.11610174
Slc24a1,0.0,0.00031307223,0.0,0.0,0.0,0.0,0.0
Vwa9,0.042344164,0.06198695,0.07846298,0.05636473,0.0642929,0.03331752,0.044171333
Hacd3,0.05591469,0.058952942,0.08616668,0.23246796,0.22604321,0.058929205,0.5135955
Dpp8,0.033597816,0.03286146,0.038594056,0.054580998,0.038106766,0.015342808,0.0
Igdcc4,0.015621505,0.0103721665,0.0,0.004307824,0.0,0.0,0.0
Igdcc3,0.0002789669,0.0012298396,0.0,0.0,0.0,0.0,0.0
Parp16,0.01139239,0.010878282,0.013883201,0.008218404,0.032911148,0.051089384,0.0
Cilp,0.0020757224,0.0,0.0,0.0,0.0,0.0,0.0
Clpx,0.17325506,0.2868367,0.21640313,0.28798562,0.26526687,0.1835598,0.051952843
Pdcd7,0.08050177,0.14471969,0.09597305,0.09993224,0.12725379,0.06296379,0.0
Kbtbd13,0.00039036945,0.00019348621,0.0,0.0,0.0,0.012604368,0.0
Rasl12,0.0,0.0004368996,0.0,0.0,0.0,0.0,0.0
Mtfmt,0.045482855,0.081334494,0.05222928,0.052545976,0.022182489,0.029277636,0.11643882
Spg21,0.33511278,0.45065394,0.37716782,0.50778806,0.61801136,0.39816576,0.68731254
Plekho2,0.0040475577,0.0070285355,0.008162441,0.011342888,0.049368937,0.0,0.0
Pif1,0.00069184724,0.0015909536,0.0,0.0,0.0,0.0,0.0
Rbpms2,0.00056459534,0.0024904462,0.013795911,0.0,0.0,0.0,0.0
Oaz2,0.24724534,0.36228284,1.108024,0.42881504,0.5748977,0.25108227,0.37644023
Zfp609,0.043973647,0.0508192,0.05095274,0.047073025,0.088493325,0.020262897,0.10956405
Trip4,0.052318048,0.061992694,0.1926013,0.10505843,0.09046984,0.009696425,0.14679495
