,M.cell_intestine.ex.vivo,Tuft_intestine.ex.vivo,Goblet_intestine.ex.vivo,Endocrine_intestine.ex.vivo,TA_intestine.ex.vivo,Enterocyte.1_intestine.ex.vivo,Enterocyte.2_intestine.ex.vivo,Stem_intestine.ex.vivo
Arhgap27os3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005201864
Arhgap27os2,0.06409541,0.11884254,0.114378475,0.08751746,0.10694713,0.22902445,0.23009141,0.10668163
Arhgap27os1,0.03307008,0.0095446855,0.0,0.0,0.013515261,0.002592827,0.024058366,0.0
Plekhm1,0.08917929,0.047816683,0.047128353,0.039291732,0.027015982,0.055596013,0.07526619,0.034973014
Rprml,0.0,0.033081267,0.0,0.90585345,0.0041055367,0.0,0.0021681185,0.004681391
Gosr2,0.4078599,0.1802537,0.18414886,0.18894349,0.25939366,0.29568037,0.31722242,0.1765377
Wnt9b,0.0031790552,0.0,0.006808844,0.008974055,0.0014679149,0.0,0.0,0.0
Wnt3,0.0,0.049921557,0.33546638,0.16868186,0.026046647,0.0,0.0,0.0010633591
Nsf,0.127965,0.20299101,0.0836791,0.17153092,0.07524139,0.06610193,0.0616556,0.14098908
Arf2,0.14671844,0.048522,0.055743992,0.06956096,0.06956184,0.010159558,0.05042332,0.06238933
Mapt,0.0061860336,0.013056462,0.013954101,0.015786296,0.009694076,0.0,0.010153487,0.023300821
Kansl1,0.057265133,0.14050333,0.08558771,0.16462085,0.09290152,0.04200976,0.07941623,0.13452965
Cdc27,0.052567333,0.057642046,0.020658093,0.04896893,0.110025555,0.030167336,0.027532313,0.09164576
Myl4,0.0,0.0,0.0,0.014940509,0.0,0.0,0.0,0.0036850097
Efcab3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mettl2,0.025072508,0.050491158,0.051038727,0.025477959,0.14779238,0.008325146,0.021860706,0.12556332
1700052K11Rik,0.0068889097,0.010601534,0.0069088005,0.03404506,0.013744948,0.009284589,0.006990081,0.026197223
Tlk2,0.068553805,0.06653768,0.03144729,0.057635922,0.07656997,0.05044196,0.041918635,0.0907935
Tanc2,0.0,0.08820991,0.019395586,0.014438031,0.0,0.0,0.0,0.0034063407
Cyb561,0.24290237,0.5489125,0.31072256,0.37699735,0.38381615,0.16666871,0.22821787,0.3159736
Ace,0.12881702,0.023781786,0.010760971,0.0063291,0.010660834,0.72524834,0.45717815,0.0031268
Kcnh6,0.0,0.0,0.009523247,0.037466206,0.0,0.0037031,0.0,0.0
Dcaf7,0.17630199,0.11342452,0.1292895,0.14911367,0.14246237,0.15076846,0.106514394,0.17463484
Gm11646,0.0,0.0,0.0,0.0,0.0,0.0,0.0011447697,0.0
Taco1os,0.02166024,0.022170885,0.011509333,0.040846586,0.009378347,0.05374664,0.017918881,0.014700428
Taco1,0.058367543,0.07255928,0.09362543,0.0,0.11263763,0.045965236,0.047764804,0.10445296
Map3k3,0.003280918,0.0,0.0065415855,0.017155763,0.015095006,0.0,0.0057759336,0.02009564
Limd2,0.013662427,2.0070772,0.06044863,0.30340418,0.082874104,0.0149536235,0.0,0.09357722
Strada,0.015156788,0.007647864,0.025341753,0.014952875,0.032429866,0.0,0.014205506,0.02784948
Ccdc47,0.26586077,0.4045515,0.25201637,0.24477366,0.3877543,0.21100207,0.24891065,0.35858873
Ddx42,0.20391989,0.2666478,0.17095847,0.18835881,0.2114144,0.0973446,0.16857123,0.23128057
Ftsj3,0.07478417,0.06488394,0.13248666,0.09985679,0.26706147,0.028041773,0.047971517,0.26785693
Psmc5,0.7032517,0.7730814,0.56709296,0.5689673,1.0363406,0.3694197,0.49700776,0.8947386
Smarcd2,0.31916776,0.49306983,0.32521176,0.47431073,0.5862545,0.12178607,0.17785135,0.43397555
Tcam1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012413652
Cd79b,0.07550811,0.07949357,0.017232262,0.007181648,0.11255441,0.0021547228,0.0029125793,0.058945242
Ern1,0.033149906,0.041404784,0.02239053,0.05368591,0.02537087,0.027052969,0.029165113,0.021260444
Tex2,0.054515462,0.03520533,0.040724184,0.03825047,0.03666488,0.16910808,0.069108136,0.03845264
Pecam1,0.0,0.0,0.017644627,0.03397356,0.0,0.0,0.00810127,0.0034869786
Milr1,0.0,0.0,0.0,0.06737307,0.0,0.003943123,0.0,0.0010146665
Polg2,0.098420076,0.041822754,0.083290555,0.09407855,0.0586161,0.12315338,0.12592642,0.045142923
Ddx5,1.3917872,1.3028735,0.8841003,1.0201253,1.4565121,0.6811482,1.0639542,1.1791699
Cep95,0.030975243,0.034804698,0.011717661,0.005840737,0.021427866,0.008787294,0.014747529,0.026146004
Smurf2,0.095661,0.06655355,0.061370462,0.113233134,0.056676213,0.096767664,0.11347266,0.05719136
Kpna2,0.0,0.0,0.0,0.0,0.0035331978,0.0,0.0,0.0006432734
1810010H24Rik,0.044098184,0.02928847,0.0066172765,0.007428812,0.012359587,0.04946645,0.065073885,0.004673193
Bptf,0.14640161,0.13344805,0.16169746,0.20495036,0.1894116,0.06835089,0.09865605,0.2636428
Nol11,0.07784098,0.07972388,0.0775283,0.024975026,0.18596481,0.0067134574,0.035872325,0.2124618
Pitpnc1,0.0,0.0,0.008736301,0.07159245,0.013601286,0.0,0.0,0.022635443
Gm11713,0.0,0.0,0.0,0.0,0.0036532744,0.0,0.0,0.0015460242
Psmd12,0.49950325,0.547364,0.4536166,0.5889484,0.8092666,0.20275083,0.27930307,0.7138399
Helz,0.12643947,0.113769,0.077908,0.06687331,0.13795368,0.07287865,0.07989258,0.12777358
Cacng4,0.0,0.0,0.0,0.014943631,0.0,0.0,0.0,0.0
Prkca,0.39061436,0.45706904,0.24023929,0.20191072,0.21368526,0.18624383,0.23976012,0.31920704
Apoh,0.0015336286,0.0,0.012103901,0.0,0.0,0.0076867994,0.00833331,0.0042735403
Cep112,0.0,0.0,0.006102756,0.0,0.015991282,0.0,0.0,0.0057220734
Axin2,0.037192598,0.07590657,0.23770387,0.17870389,0.1411582,0.019048821,0.025787706,0.47360435
Rgs9,0.0,0.0,0.0,0.0,0.010793514,0.0,0.006973141,0.00075408624
Gm11696,0.004151538,0.024603467,0.0,0.0,0.0032982908,0.0038700465,0.00617984,0.0022257767
Gna13,0.62413836,0.52561754,0.24600147,0.25012028,0.36553866,0.50500894,0.64658475,0.33492383
Amz2,0.21938936,0.2515925,0.13161041,0.15920474,0.29143876,0.07364175,0.1502981,0.18288852
Slc16a6,0.36698127,0.09751111,0.066840634,0.0816813,0.3129887,0.12043873,0.13970958,0.073711514
Arsg,0.10962119,0.04377001,0.03837204,0.010370392,0.08191768,0.07330271,0.025813289,0.0122480765
Wipi1,0.28928158,0.15016583,0.10125798,0.20490062,0.35976383,0.044250038,0.097218834,0.10080177
Prkar1a,0.84078187,1.0157986,0.50436133,1.1125015,0.81246436,0.3714871,0.69508934,0.77853715
Fam20a,0.027994243,0.014414327,0.009602799,0.031960852,0.01801474,0.043797772,0.037135318,0.007903296
Abca8b,0.0,0.0,0.0,0.0,0.0,0.023262093,0.012968184,0.0
Gm11697,0.045510564,0.0,0.0,0.003844361,0.0,0.031168506,0.008501889,0.0024939964
Abca5,0.008983824,0.0,0.005985191,0.019028367,0.0,0.004462422,0.0045540724,0.0011144854
Map2k6,0.022593543,0.074487016,0.105507046,0.07112281,0.05699462,0.0,0.020487197,0.062210374
Kcnj16,0.0,0.033377476,0.0,0.0,0.0,0.0,0.0,0.0
Kcnj2,0.001929523,0.0,0.0,0.017858956,0.0013929561,0.0078892615,0.0021846404,0.0019963596
Sox9,0.033608675,0.8846339,0.46956125,0.2714041,0.29836828,0.026856741,0.13226934,0.45880938
Gm11681,0.0,0.0,0.0,0.0052314163,0.0,0.0,0.0,0.00077814853
2610035D17Rik,0.2340009,0.19971023,0.08366711,0.113163926,0.10727372,0.04448613,0.10154844,0.0511434
4732490B19Rik,0.019795919,0.0,0.0,0.0049232,0.004290669,0.0,0.0,0.0
Slc39a11,0.2672531,0.23664041,0.43503183,0.18752848,0.31565365,0.09158882,0.17852,0.31693527
Sstr2,0.0,0.022631861,0.05375208,0.14178267,0.0031751127,0.0,0.005823454,0.00095555064
Cog1,0.106669,0.18949227,0.2570298,0.166388,0.13577564,0.08203458,0.0901092,0.11471559
Fam104a,0.6747901,0.7632995,0.783636,0.7834162,0.69075364,0.5140625,0.7192656,0.6822429
D11Wsu47e,0.019342879,0.022860337,0.02221037,0.028941475,0.03626507,0.010842075,0.009715215,0.036471315
Cdc42ep4,0.1963542,0.120646864,0.10439413,0.13531798,0.16551597,0.13244872,0.15525323,0.15463223
Sdk2,0.0,0.0,0.007641616,0.002202426,0.0,0.0,0.0,0.0
Rpl38,0.043253236,0.01047371,0.047237877,0.03342466,0.0909263,0.07200571,0.0377097,0.0408036
Ttyh2,0.21254462,0.05511197,0.013735777,0.06210455,0.15313758,0.20315817,0.20397748,0.032995302
Dnaic2,0.0,0.0,0.0,0.0049232,0.005737764,0.0,0.0,0.0008223831
Kif19a,0.0,0.017244158,0.0,0.035101995,0.0041837394,0.0,0.003007445,0.0
Btbd17,0.0,0.0,0.0,0.20751776,0.0026847785,0.0,0.0,0.0
Gprc5c,0.0025465128,0.2032026,0.0,0.01058119,0.0,0.0,0.0,0.0
AF251705,0.04599549,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rab37,0.0,0.09181299,0.013380654,0.14586006,0.0,0.0,0.005393363,0.0
Cd300lf,0.004634012,0.3158442,0.0,0.00488038,0.0,0.0,0.0,0.0
Slc9a3r1,1.1502719,1.2452128,0.6854888,0.5458012,0.59103346,1.5619092,1.8566483,0.88020176
Nat9,0.2526394,0.22963135,0.102340445,0.08401295,0.18803056,0.39301562,0.43871257,0.14801979
Tmem104,0.015837867,0.019590225,0.002303378,0.038578723,0.0035215728,0.03670912,0.017311256,0.009985125
Fdxr,0.04553267,0.058297686,0.03923336,0.07529912,0.072932094,0.043284204,0.038631994,0.107522905
Fads6,0.00416801,0.0,0.023023738,0.006581637,0.0052347663,0.0680808,0.012895348,0.008334762
Otop3,0.011369245,0.011052196,0.010059826,0.07865038,0.0049913004,0.29292652,0.020473378,0.0011036516
Hid1,0.021162007,0.067565694,0.18195538,0.09637934,0.054257307,0.10436117,0.042951923,0.026675249
Cdr2l,0.0,0.0061244676,0.018448018,0.027383307,0.012853772,0.013549752,0.009267765,0.014686929
Ict1,0.3502808,0.58080155,0.5576876,0.52639765,0.68113536,0.5448536,0.48818472,0.89061844
Atp5h,1.800018,2.0933757,1.6859019,1.7268242,2.1300216,2.2704947,2.0152023,2.2337909
Kctd2,0.04971715,0.050047677,0.05130145,0.077889375,0.06469657,0.1454745,0.06837497,0.05465004
Trim80,0.035576496,0.00988826,0.0,0.006730728,0.0061743516,0.08220475,0.0149528375,0.0032518052
Gm11695,0.0030782525,0.0,0.0,0.012283078,0.0,0.0025576048,0.008240637,0.0
Slc16a5,0.031807903,0.022466924,0.020488502,0.040698163,0.016931007,0.2704721,0.20370354,0.024862396
Armc7,0.011234608,0.054983772,0.030934665,0.014890839,0.022627985,0.018975165,0.019949192,0.009013351
Nt5c,0.8625009,1.247652,1.1614989,0.87637913,1.2995138,0.82750845,0.80791354,1.303532
Hn1,1.2752775,2.020094,1.1709831,1.4837661,1.8875662,1.0888922,1.436747,1.6954215
Nup85,0.17900573,0.049852263,0.13521312,0.05210436,0.28914332,0.011111418,0.069817945,0.33614537
Gga3,0.13400957,0.0595886,0.06752106,0.03530824,0.056510463,0.038483065,0.08088315,0.053766396
Mrps7,0.86927766,0.47997382,0.52132696,0.41926798,0.8639486,0.36449465,0.40800145,0.88235366
Mif4gd,0.6595268,0.27801725,0.29132766,0.28344977,0.5299376,0.18353051,0.24931905,0.542297
Slc25a19,0.089122176,0.10040824,0.10103186,0.123884365,0.18146197,0.030540815,0.031892,0.147467
Grb2,0.3303781,0.115413174,0.1903556,0.24447039,0.27402472,0.2660214,0.29562706,0.26423037
2310067B10Rik,0.050227754,0.06535936,0.068906754,0.032977905,0.057575222,0.09175981,0.062079016,0.08953684
Caskin2,0.03453564,0.04915821,0.05332279,0.016210966,0.051943485,0.07502439,0.048773788,0.041620813
Tsen54,0.063801855,0.04491712,0.102808915,0.0878308,0.12027093,0.033487,0.03683857,0.14376913
Llgl2,0.25458664,0.31297752,0.22330214,0.25770175,0.18763587,0.33337837,0.2725863,0.20945284
Myo15b,0.38164693,0.5705902,0.25620377,0.25901535,0.15245079,0.98293096,0.8894819,0.1163531
Recql5,0.05368932,0.023377217,0.018147018,0.03512231,0.040402863,0.02952471,0.027476272,0.041662514
Smim5,0.0089901155,0.0,0.036456946,0.022268431,0.006605468,0.0,0.0,0.00057807786
Smim6,0.038333673,1.1085556,1.0349977,0.8799537,0.26311195,0.09931889,0.09962407,0.3911964
Sap30bp,0.1714604,0.13234162,0.12943922,0.16841955,0.2573743,0.09850611,0.14530908,0.2489094
Itgb4,0.24656534,0.19528629,0.14117678,0.044025425,0.13111621,0.34983608,0.265604,0.1335786
B230344G16Rik,0.0,0.0,0.0,0.0,0.0025205936,0.0,0.0,0.0
Galk1,0.12072006,2.2054374,0.68890953,0.32904366,0.7217793,0.85795623,0.34825742,1.1230843
H3f3b,2.1718597,3.280652,2.357001,2.3311076,3.046179,1.5943553,1.9946238,2.8030255
Unk,0.026823033,0.05051422,0.04240535,0.03881644,0.03999601,0.026058897,0.014488659,0.03601364
Unc13d,0.0075049666,0.011052196,0.0,0.011142181,0.019059729,0.017057221,0.016928447,0.0028785605
Wbp2,0.6950083,0.91299456,0.33743915,0.62639165,0.44684532,0.50102335,0.581128,0.37679708
Trim47,0.021058315,0.0,0.0072938805,0.024682943,0.10241506,0.0,0.016725305,0.00080796616
Trim65,0.027861238,0.007854977,0.027580902,0.00924856,0.05180593,0.026304524,0.02237586,0.039340682
Mrpl38,0.6700899,0.5427195,0.62252593,0.5027768,1.0731627,0.22029781,0.46367285,0.9014542
Fbf1,0.021183636,0.04005569,0.016162192,0.021184167,0.034765292,0.008010197,0.015909057,0.03014329
Acox1,0.6875745,0.36824748,0.13222276,0.28394514,0.23362063,1.515262,0.94538593,0.13138612
Ten1,0.2719536,0.87408555,0.6759156,0.7397497,0.563609,0.41461903,0.31813595,0.9277643
Evpl,0.022520164,0.0,0.0,0.073974095,0.027698902,0.048692804,0.10955463,0.019799935
Srp68,0.20275402,0.28205624,0.32371673,0.23883694,0.3799135,0.30704212,0.33176297,0.30050066
Exoc7,0.16014372,0.24045646,0.09875134,0.12780984,0.1886657,0.12779738,0.15118328,0.14396863
Foxj1,0.0,0.0,0.0,0.0,0.0020063014,0.0,0.0,0.00163609
Rnf157,0.050863232,0.06641674,0.051983718,0.07595561,0.12775376,0.03478056,0.058111098,0.094633125
Ubald2,0.95718974,0.81652975,0.4887064,0.43777698,0.96352017,0.6923563,0.8800834,0.5599858
Qrich2,0.017879587,0.011468182,0.0,0.0,0.0090074,0.0,0.0038638797,0.0007375231
Prpsap1,0.4627441,0.51694787,0.44315723,0.41486755,0.86351866,0.9976387,0.5407076,0.6476815
Gm29292,0.004640377,0.0,0.0,0.0,0.002379737,0.0067962673,0.0036825512,0.0
Sphk1,0.10181892,0.061692487,0.04984628,0.020303156,0.31279382,0.22172575,0.16338705,0.02572032
Ube2o,0.015441974,0.03179527,0.025733946,0.07931944,0.02795315,0.03618791,0.028880732,0.044662196
Rhbdf2,0.107260436,0.03993242,0.08169089,0.03006435,0.13891025,0.095241226,0.11653878,0.08136573
Gm11744,0.0018500738,0.0,0.0,0.0,0.0,0.0034513753,0.0030496165,0.0019780123
1810032O08Rik,0.05789456,0.11192123,0.102329016,0.061799243,0.14587785,0.041128106,0.054410663,0.15805775
St6galnac2,0.2127222,0.8652037,0.31558403,0.42381337,0.22079988,0.083792426,0.106120266,0.33099818
BC018473,0.0,0.0,0.0,0.0,0.005588098,0.0039124256,0.0,0.0048893983
Mxra7,0.006038046,0.023778392,0.068084784,0.10681073,0.032275736,0.088116474,0.041786008,0.14309445
Jmjd6,0.21755588,0.29449302,0.26120117,0.28128645,0.31432772,0.22701167,0.26251623,0.3835779
Mettl23,0.1994076,0.33928332,0.32549644,0.26042143,0.39078563,0.14180337,0.21409535,0.501938
Srsf2,0.53251225,0.71495193,0.89277357,0.6353277,1.4971408,0.3701511,0.5133432,1.6963084
Mfsd11,0.085218884,0.095889635,0.08393594,0.17088419,0.059942305,0.15959701,0.090081595,0.081262335
Snhg20,0.17547631,0.26363295,0.21437019,0.21986033,0.41102913,0.1526778,0.1496562,0.30222717
Gm11730,0.0,0.0,0.0,0.0,0.0,0.005264389,0.0,0.0
Sec14l1,0.092976645,0.52044773,0.21744254,0.14131294,0.19590804,0.21904169,0.1789456,0.23720153
Sept9,0.51926696,0.040304,0.12983501,0.12288625,0.30811417,0.22282943,0.23766416,0.18937346
Tnrc6c,0.09943377,0.046490192,0.024841523,0.11887446,0.07973846,0.041674137,0.065445416,0.052943613
Tmc6,0.22229409,0.15376961,0.08209306,0.12074108,0.2044195,0.1334348,0.13237402,0.088514276
Tmc8,0.15636787,0.07746616,0.04100775,0.030830534,0.058911487,0.13451755,0.19200566,0.035832703
Gm11724,0.010571137,0.005864969,0.009594711,0.0052314163,0.01256953,0.016850583,0.026771441,0.0056107105
Syngr2,0.9884834,1.1800466,0.86174536,0.4345179,1.3083782,0.31115732,0.62140834,1.029362
Tk1,0.031507332,0.12192736,0.22600901,0.059534933,0.60450375,0.02311745,0.13887595,0.7733775
Afmid,0.0121567715,0.0,0.004637132,0.0,0.0055222963,0.0,0.018963207,0.0065935
Birc5,0.08877651,0.12865263,0.36085418,0.14486778,1.0664674,0.15000741,0.37288544,1.2333593
Tmem235,0.010000763,0.0,0.004199305,0.0,0.003071838,0.0,0.0051231575,0.0
Tha1,0.030154364,0.014630195,0.01200092,0.022285476,0.026519889,0.038830448,0.048578255,0.023536194
Socs3,0.12706922,0.007579936,0.028166797,0.12609743,0.03248677,0.14882028,0.0870788,0.032370396
Pgs1,0.1901433,0.15684862,0.16177106,0.21609762,0.25642243,0.15923138,0.16481563,0.267885
Dnah17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyth1,0.17526355,0.08868718,0.028847063,0.105688445,0.102181844,0.099673,0.15318918,0.055492673
Usp36,0.038723085,0.02504182,0.034730572,0.008803489,0.06750223,0.015634533,0.034397926,0.08811755
Timp2,0.00887349,0.040217776,0.053956173,0.093214296,0.01691409,0.0,0.012936035,0.032531362
BC100451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013011502
Lgals3bp,0.52591074,0.34026402,0.49990648,1.3588295,0.636265,0.5058397,0.4462583,0.72248214
Cant1,0.37609866,0.2564359,0.37333274,0.3007873,0.4380995,0.35699126,0.490021,0.44886518
C1qtnf1,0.005065228,0.0,0.0033095286,0.015206985,0.0,0.0,0.0,0.0031569407
Engase,0.052054927,0.16841434,0.17819022,0.04382442,0.19298598,0.04954911,0.034336615,0.3384295
Rbfox3,0.0,0.0,0.0,0.038915426,0.0,0.0,0.00478513,0.0024496256
Enpp7,0.0,0.0,0.0,0.0,0.0,0.00492211,0.010333724,0.0
Cbx2,0.0057190433,0.06066575,0.017165529,0.052027434,0.07212747,0.008528231,0.011340334,0.03612022
Cbx8,0.028114324,0.03251813,0.03581661,0.04845914,0.050299514,0.099691205,0.03606385,0.046188816
Cbx4,0.050561756,0.077136986,0.056887526,0.07169281,0.07421597,0.0995266,0.04863965,0.064787194
Tbc1d16,0.0,0.09839448,0.06741963,0.11518974,0.011243691,0.008499368,0.026452335,0.035770852
Gm11752,0.0,0.0,0.0,0.0,0.0,0.0,0.0026574219,0.0
Ccdc40,0.0,0.0,0.0,0.008331363,0.0,0.0,0.0,0.0021506941
Gaa,0.07472213,0.11730946,0.12279241,0.115800045,0.08931923,0.11514565,0.062867194,0.16116902
Eif4a3,0.41807005,0.5708039,0.55222374,0.5744284,0.81381315,0.2403367,0.29786426,0.8980133
Card14,0.025778187,0.046455562,0.049780045,0.011026009,0.06439123,0.048532516,0.11012905,0.04419026
Sgsh,0.038111668,0.011663418,0.016178515,0.022475882,0.025544679,0.003816821,0.010068534,0.02392354
Slc26a11,0.011406729,0.030310217,0.019644856,0.0,0.027366007,0.015747648,0.007266376,0.016938385
Rnf213,0.15882298,0.06443272,0.03381531,0.04409119,0.17101213,0.11736868,0.09094592,0.04905355
Endov,0.09813147,0.062192302,0.03293611,0.060768582,0.14793509,0.057171833,0.062380135,0.073948994
Nptx1,0.0,0.0,0.0,0.033502556,0.0022065958,0.0,0.0,0.0
Rptor,0.054557893,0.03168059,0.041447237,0.07287404,0.06218068,0.06563845,0.038906597,0.06400526
Rptoros,0.0,0.008396765,0.0,0.02467732,0.0,0.0,0.0,0.0
Chmp6,0.707246,0.52607566,0.44934377,0.49002525,0.7702522,0.72910005,0.6817995,0.6277835
Gm11767,0.005216973,0.0095446855,0.0039644637,0.034405626,0.0028053792,0.0,0.0051720003,0.0031396765
Baiap2,0.057956252,0.0028338507,0.04358601,0.11476121,0.085233554,0.02146717,0.08354258,0.1487397
Aatk,0.0,0.0,0.0,0.015551064,0.012948973,0.0,0.0,0.0
Cep131,0.003557498,0.017062344,0.015417073,0.02963672,0.01924247,0.0038419026,0.0021846404,0.01968854
Enthd2,0.03989203,0.0067664636,0.026175769,0.0116334995,0.041682933,0.120134465,0.062146448,0.03664841
1810043H04Rik,0.6122131,0.49964845,0.48655254,0.35397622,0.8022715,0.9066318,0.765832,0.6960888
Slc38a10,0.1826067,0.1944653,0.24536018,0.16489209,0.25528702,0.19663239,0.13722771,0.16715476
Bahcc1,0.009415838,0.022729745,0.018679522,0.037683472,0.03782013,0.026354194,0.009688213,0.03879119
Gm11772,0.006790542,0.0,0.0,0.008330699,0.0018885231,0.008671628,0.0063145533,0.0030361947
Actg1,0.02006144,0.035636533,0.0,0.009852858,0.032919336,0.012257621,0.024774395,0.020606034
0610009L18Rik,0.058352336,0.08317004,0.0694989,0.0573639,0.014188316,0.04350396,0.041064084,0.046288487
Faap100,0.0446077,0.063034415,0.04514183,0.11252894,0.07159482,0.07695727,0.06695991,0.09747826
Nploc4,0.17893356,0.06057223,0.13048257,0.11096701,0.11003954,0.18210831,0.11678492,0.110946506
Oxld1,0.169431,0.15346508,0.14708115,0.13860875,0.19650778,0.13948122,0.10621874,0.1981984
Ccdc137,0.036379203,0.03954002,0.019891335,0.014303494,0.08301844,0.04495253,0.023622813,0.05375843
Arl16,0.06654245,0.0783786,0.07335635,0.09810199,0.10013959,0.032184828,0.054317236,0.10792018
Hgs,0.25789434,0.121882,0.12895289,0.14120567,0.19882208,0.20401347,0.22328508,0.14564969
Mrpl12,1.0371469,0.7987199,1.3074505,0.8387217,2.0266123,1.3922848,1.1504347,2.073811
Gm16755,0.0015780372,0.008746279,0.0039993334,0.0,0.0,0.0,0.0044342033,0.002448274
Gm11788,0.0,0.0,0.0066219834,0.0,0.0,0.0019312198,0.0,0.0
Slc25a10,0.46015245,0.43400788,0.34638995,0.25213557,0.6318612,0.7723488,0.6102028,0.58810514
Gcgr,0.0065766927,0.0,0.0,0.011968574,0.001733154,0.007508473,0.0016731631,0.0010904708
Fam195b,0.10739289,0.8444982,0.21837008,0.56694096,0.18718337,0.039594434,0.05792206,0.2528761
P4hb,0.7665167,0.57250947,1.3968041,0.7660072,0.89381605,2.5254397,1.667514,0.9375333
Arhgdia,0.9998747,0.91447926,0.88362455,0.79483575,1.1202699,0.86269367,1.0659494,1.165844
Alyref,0.23328501,0.41988036,0.566986,0.2690327,0.82450527,0.11332764,0.22024395,0.97447807
Anapc11,0.59860075,0.7151725,0.4148404,0.3857785,0.7301314,0.5157664,0.60618395,0.70649445
Npb,0.023948617,0.014743054,0.0061746375,0.003844361,0.015717959,0.0,0.015219339,0.0033990482
Pcyt2,0.88945746,0.6597295,0.5552166,0.39724913,0.64929754,1.267722,0.9710883,0.649849
Sirt7,0.6002622,0.40379706,0.27265295,0.25833404,0.48245993,0.47164866,0.5493616,0.33231878
Mafg,0.27502406,0.27400935,0.23658083,0.25980222,0.39536843,0.24069393,0.3359859,0.36089593
Gm17586,0.021657871,0.08081241,0.023408983,0.06733913,0.042006977,0.030060994,0.039408166,0.042421177
Pycr1,0.016685342,0.017683178,0.120981954,0.060872905,0.046492144,0.010172135,0.0137733435,0.04003506
Notum,0.010533218,0.0,0.014999478,0.050111525,0.005110603,0.0028064572,0.005256242,0.0012890067
Notumos,0.0,0.0,0.0,0.010438181,0.0,0.0,0.0,0.0006510244
Aspscr1,0.6316955,0.36129925,0.1402015,0.24024278,0.3260055,0.2868866,0.30604693,0.29521823
Gm17178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stra13,0.6011945,0.8634005,0.6653395,0.48837033,0.92724085,0.5204562,0.6251414,1.090656
Lrrc45,0.084916666,0.15994477,0.12736638,0.09559955,0.14238384,0.12879384,0.080209225,0.18729447
Rac3,0.0025624621,0.2412738,0.06275614,0.24462205,0.047207054,0.036235258,0.08108996,0.16444127
Dcxr,0.3840857,0.8688617,0.40816376,0.2547776,0.31646565,0.63725114,0.5832137,0.5909296
Cbr2,0.0,0.04926816,0.009154523,0.0,0.0015813527,0.0,0.0,0.0011979546
Hmga1-rs1,0.03763341,0.007424854,0.03560774,0.030772338,0.09898125,0.0119573735,0.015281433,0.0586973
Rfng,0.104591936,0.09114554,0.11221408,0.11805321,0.104242064,0.07742421,0.11867093,0.148144
Gps1,0.038247302,0.056941327,0.027273709,0.048817217,0.10002306,0.01320082,0.03326771,0.07679164
Dus1l,0.37293193,0.3283129,0.39446664,0.14657758,0.5439544,0.22022963,0.19306986,0.67315334
Fasn,0.39586583,0.25731307,0.40890834,0.41612932,0.30647042,0.18266912,0.17538296,0.4330687
Ccdc57,0.0020830217,0.018313823,0.005278534,0.006768754,0.0048634843,0.014267511,0.017142503,0.011817536
Slc16a3,0.41995203,0.6021742,0.4445706,0.48812068,0.64749354,1.2513041,0.9846384,0.5222785
Csnk1d,0.409072,0.35150942,0.44223768,0.52676123,0.42179337,0.32072258,0.39478284,0.38368332
Sectm1b,0.030321555,0.051016785,0.046006527,0.017218612,0.020025255,0.49421364,0.51832604,0.051534005
